gene_id,MPANC_CON-DMSO-1_S1,MPANC_CON-DMSO-2_S2,MPANC_CON-Gem-1_S3,MPANC_CON-Gem-2_S4,MPANC_KO-DMSO-1_S9,MPANC_KO-DMSO-2_S10,MPANC_KO-Gem-1_S11,MPANC_KO-Gem-2_S12,PANC1_CON-DMSO-1_S1,PANC1_CON-DMSO-2_S2,PANC1_CON-Gem-1_S3,PANC1_CON-Gem-2_S4,PANC1_KO-DMSO-1_S9,PANC1_KO-DMSO-2_S10,PANC1_KO-Gem-1_S11,PANC1_KO-Gem-2_S12
ENSG00000248712.7,50,46,46,57,55,61,60,72,27,9,20,15,40,43,39,41
ENSG00000117400.17,9,2,0,9,8,0,3,8,0,0,0,0,4,0,9,8
ENSG00000005007.12,4547,3969,3660,3684,3470,3738,3296,3249,2960,3336,3090,2955,2821,2814,3049,3196
ENSG00000213383.2,193,181,142,160,95,158,119,140,131,154,131,145,95,103,98,112
ENSG00000172113.9,427,436,371,384,414,409,312,334,391,433,445,333,323,275,334,291
ENSG00000283728.1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
ENSG00000187672.12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ENSG00000142396.10,524,349,470,558,706,739,528,433,1394,1225,1352,1181,533,630,537,612
ENSG00000235403.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214578.5,35,32,34,24,26,33,24,24,27,21,23,22,16,17,21,18
ENSG00000282327.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261826.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266760.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279443.1,40,34,40,44,17,13,16,22,10,13,14,12,14,6,20,21
ENSG00000139496.15,1312,1612,1817,1701,1337,1280,1540,1416,2295,2484,2307,1927,1232,1323,1363,1656
ENSG00000077616.10,6,6,11,11,8,9,5,5,23,20,35,20,7,12,7,7
ENSG00000213601.3,3,4,2,1,8,5,3,3,2,3,3,3,5,3,2,2
ENSG00000222649.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200227.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200648.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188660.3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0
ENSG00000151062.14,394,410,618,662,356,352,650,654,0,0,0,0,193,224,298,354
ENSG00000235922.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000113300.11,2459,2772,2362,2488,3448,3775,3459,3058,1769,1964,1701,1611,2845,2925,2981,3187
ENSG00000229522.1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
ENSG00000164761.8,772,690,702,685,737,743,821,912,6,8,5,9,580,611,584,644
ENSG00000101447.14,2611,2330,2589,2506,2033,2221,3045,2972,1303,1333,1314,1330,1969,2033,2645,2624
ENSG00000273247.5,75,97,72,79,111,191,129,128,47,48,74,41,89,93,81,86
ENSG00000221949.5,176,165,143,125,74,97,56,60,38,35,27,24,91,86,63,53
ENSG00000257613.1,5,3,4,0,0,6,0,2,0,0,0,0,0,4,0,2
ENSG00000273872.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277143.1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0
ENSG00000186777.11,0,0,0,0,0,0,0,0,5,4,5,0,0,0,5,3
ENSG00000269019.1,0,0,0,0,2,5,1,2,0,2,0,0,0,0,0,0
ENSG00000284842.1,60,32,57,68,66,67,58,50,38,43,34,30,58,56,48,52
ENSG00000284351.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000149292.16,1408,1241,1060,1062,1496,1654,1027,1094,488,471,440,392,1177,1149,715,717
ENSG00000282836.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000228510.2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237835.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
ENSG00000236870.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268416.1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0
ENSG00000197822.10,518,530,143,104,293,128,108,110,171,175,983,134,54,311,69,107
ENSG00000227473.1,34,33,23,27,12,21,8,16,10,7,14,4,5,10,17,19
ENSG00000138744.14,854,889,819,842,806,915,823,914,219,233,199,186,699,674,703,728
ENSG00000198526.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000164983.7,845,1038,995,983,1215,1472,1273,1461,1113,1234,1220,1152,1082,1076,1045,1061
ENSG00000182351.7,0,0,2,0,0,0,0,2,2,3,0,2,1,0,0,2
ENSG00000223660.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274640.1,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0,0
ENSG00000256657.1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
ENSG00000254596.1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266201.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284435.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000166166.12,1028,889,870,885,914,1057,835,928,601,718,649,694,583,572,567,624
ENSG00000274378.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252903.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261127.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000105701.15,5210,4520,3674,3854,5432,6040,4584,5421,3420,3368,3056,3707,3494,3493,2958,3154
ENSG00000145349.16,1971,2026,1616,2440,2376,2683,2449,2050,1436,1505,1326,835,2628,2638,2097,3447
ENSG00000234275.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276693.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000263450.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227392.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260886.1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
ENSG00000248993.1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
ENSG00000223761.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236957.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230846.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212527.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000185100.10,138,133,141,120,113,145,129,164,189,179,186,157,89,85,105,103
ENSG00000233522.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257504.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139725.7,2820,2582,2497,2589,2500,2547,2273,2522,505,589,553,431,1626,1520,1674,1542
ENSG00000220600.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198983.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000253658.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249018.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000127526.14,1877,2120,1832,1657,1888,2037,1798,2009,1779,1924,1717,1683,1504,1540,1704,1760
ENSG00000267898.1,6,5,5,6,3,5,4,3,0,3,0,0,4,0,5,3
ENSG00000273071.1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235337.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259819.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264984.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000261490.1,18,18,31,20,40,40,16,21,26,31,45,35,38,40,21,27
ENSG00000135220.10,0,0,0,0,4,5,0,0,0,0,0,0,0,0,4,0
ENSG00000149231.12,733,857,912,974,900,1067,976,1063,1012,1000,979,918,1229,1276,1412,1039
ENSG00000102683.7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
ENSG00000167780.11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0
ENSG00000260389.1,10,9,11,10,9,9,11,10,8,9,9,8,9,12,13,10
ENSG00000214121.4,6,10,11,5,3,8,7,7,9,8,8,9,5,9,7,8
ENSG00000104979.8,1261,1028,879,859,1125,1176,1001,1213,990,1222,949,1163,836,839,911,824
ENSG00000234200.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235609.7,149,163,135,103,192,238,146,140,91,95,57,55,231,206,153,138
ENSG00000007174.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000141028.6,8,8,10,8,12,13,13,13,1,2,0,2,10,7,9,9
ENSG00000277778.2,3,4,4,2,5,3,9,2,4,5,6,3,4,10,8,3
ENSG00000248242.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000203886.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200003.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233533.1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
ENSG00000198951.11,2025,1812,1429,1665,1652,1398,1826,1888,1160,1220,1081,1083,1474,1621,1469,1602
ENSG00000226665.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243819.4,6,0,9,6,11,14,10,10,0,14,18,12,0,0,9,0
ENSG00000207193.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242279.1,5,5,5,2,0,2,3,6,5,2,4,3,1,3,5,7
ENSG00000231793.5,19,16,15,28,29,43,18,31,5,2,3,3,23,25,25,17
ENSG00000096092.5,601,702,543,537,534,680,620,806,1225,1277,1138,1205,671,655,739,763
ENSG00000267589.1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
ENSG00000162444.11,0,0,0,0,0,0,0,0,64,66,57,63,0,0,0,0
ENSG00000284512.1,0,0,32,29,23,0,0,15,13,10,0,8,19,13,39,0
ENSG00000251555.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000065491.8,458,401,357,391,347,386,380,335,436,503,443,461,318,292,319,316
ENSG00000179091.4,10093,9586,8360,8254,8940,9517,9622,11644,4226,4523,4136,5087,5801,5851,7020,8864
ENSG00000232286.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249400.1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0
ENSG00000221771.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266508.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166164.15,2287,2441,2329,2166,2404,2502,1786,2279,1468,1618,1391,1495,2008,1731,1544,1758
ENSG00000244625.5,29,38,35,38,66,65,70,45,3,1,0,2,45,53,42,56
ENSG00000237297.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000086475.14,4434,4093,2069,3621,2452,4035,3415,3756,1473,1625,1390,1408,2765,2814,2492,2768
ENSG00000220771.2,3,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0
ENSG00000231132.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259375.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000103496.14,1651,1471,1389,1463,1948,1929,1866,2007,969,1017,911,904,1421,1424,1400,1470
ENSG00000176124.11,154,173,140,113,176,166,165,159,206,233,205,217,167,190,165,160
ENSG00000139324.11,623,828,721,688,755,912,830,740,1290,1436,1245,1211,747,805,735,745
ENSG00000234911.2,0,7,3,3,8,13,14,19,10,0,3,7,7,7,14,2
ENSG00000198128.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267595.1,1,2,3,0,4,3,6,2,1,1,1,0,2,4,3,1
ENSG00000257193.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235300.4,5,6,3,14,3,0,8,5,0,0,0,0,0,6,0,2
ENSG00000230289.1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0
ENSG00000227683.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000126870.15,1135,1158,1045,1099,1407,1564,1380,1361,995,1042,982,973,1139,1168,1002,994
ENSG00000261444.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
ENSG00000280116.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271639.1,2,0,0,2,2,2,0,0,0,0,0,2,0,0,1,0
ENSG00000127870.16,1544,1653,1387,1314,1404,1483,1420,1247,1719,1707,1494,1536,1339,1384,1375,1449
ENSG00000240787.1,7,6,6,5,6,8,9,4,7,9,11,7,5,7,8,7
ENSG00000283972.1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
ENSG00000201856.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180694.13,673,746,812,608,501,707,509,464,1271,1122,1137,941,482,583,525,558
ENSG00000259361.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266561.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000173826.14,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0
ENSG00000270103.3,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2
ENSG00000280160.1,17,7,23,19,13,27,20,19,29,20,30,21,7,18,19,22
ENSG00000264301.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000234872.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000145592.13,18586,16015,14842,14361,18669,19880,15295,18325,12061,11562,10287,11852,15422,14841,13417,14364
ENSG00000061273.17,4840,4416,4486,4478,3419,3805,2842,2831,2127,2124,2094,1770,3363,3280,2811,3035
ENSG00000257366.1,4,4,2,3,3,3,2,2,1,1,1,2,2,1,1,2
ENSG00000225609.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261656.5,0,2,0,0,0,3,0,2,0,0,0,0,1,0,1,0
ENSG00000108515.17,159,115,208,219,180,189,153,204,79,77,132,87,111,121,141,142
ENSG00000201143.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207426.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261476.1,2,4,3,0,5,2,2,1,1,2,1,3,2,2,2,0
ENSG00000158055.15,5,4,7,12,0,5,0,0,190,210,143,169,15,15,41,43
ENSG00000160753.15,1223,1092,1197,1209,907,974,920,1071,1373,1457,1269,1265,832,885,890,1013
ENSG00000267006.1,2,2,2,2,1,2,0,0,0,2,0,3,0,2,2,0
ENSG00000116586.11,1378,871,919,769,1098,1238,807,1072,630,493,481,499,719,873,772,666
ENSG00000243929.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249986.1,10,16,9,12,17,20,17,17,34,42,37,38,9,16,11,13
ENSG00000274294.1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0
ENSG00000254112.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251856.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243081.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116574.5,3103,3180,3139,3007,2093,2314,2466,2476,573,601,646,572,1690,1771,1766,1902
ENSG00000236232.1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000132676.15,2661,2283,2213,2607,1823,1682,1676,2199,2404,2479,2489,2336,1329,1086,1290,1508
ENSG00000239967.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248482.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196358.10,2,2,0,0,0,0,2,0,799,778,867,728,0,0,0,2
ENSG00000269651.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212529.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000163273.3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
ENSG00000170923.3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217716.3,350,320,245,243,353,346,252,321,217,202,173,228,183,175,177,185
ENSG00000130826.17,3540,3384,3404,3448,2745,2892,2607,2557,3947,4369,3785,4015,1605,1594,1958,1978
ENSG00000272259.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226134.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000164944.11,2425,2666,2062,2118,2771,2969,2502,2118,2653,2661,2275,2236,2306,1999,2225,2244
ENSG00000204657.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238183.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232185.1,0,0,0,1,1,0,1,0,0,0,0,2,0,2,0,1
ENSG00000281491.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181965.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272115.1,46,48,46,39,72,87,56,46,17,18,10,10,34,41,33,37
ENSG00000268670.1,3,2,2,4,3,8,5,2,6,9,8,4,7,2,7,5
ENSG00000010810.17,38,32,41,45,34,27,55,50,124,120,158,114,42,35,50,55
ENSG00000230714.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235254.3,0,0,0,0,0,0,0,0,0,23,21,0,0,18,0,0
ENSG00000230563.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207027.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264885.1,101,108,93,102,84,107,114,80,163,174,150,129,76,80,88,88
ENSG00000200213.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278949.1,0,4,3,2,7,5,5,4,18,12,9,9,4,3,4,3
ENSG00000239690.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224549.1,0,0,0,0,0,2,3,0,44,42,57,30,2,0,2,0
ENSG00000271778.1,0,0,6,0,0,0,0,2,2,0,2,0,3,0,0,0
ENSG00000189350.12,3,2,3,0,0,3,2,2,0,0,0,2,4,2,0,3
ENSG00000263199.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226699.1,4,4,6,6,6,8,7,8,2,2,3,0,4,7,3,5
ENSG00000244274.7,1911,1721,1734,1703,1332,1438,1400,1910,730,892,891,829,1210,1369,1132,1403
ENSG00000257264.5,1,2,1,2,0,1,0,1,4,4,0,4,1,1,1,0
ENSG00000224668.1,64,67,71,62,54,53,66,44,142,139,144,121,44,37,57,58
ENSG00000236520.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243817.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000112667.12,1418,1166,955,1039,1428,1595,1170,1734,692,712,560,754,620,692,719,684
ENSG00000267620.1,4,2,2,1,5,6,0,3,5,2,3,5,2,3,3,1
ENSG00000145414.8,502,483,480,455,426,487,401,355,365,404,379,329,530,556,542,560
ENSG00000267743.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207131.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225487.2,7,10,7,12,12,7,6,3,4,1,0,4,5,6,3,6
ENSG00000267630.1,0,0,1,0,2,0,0,0,6,2,5,1,0,0,0,0
ENSG00000116584.17,5041,4341,5127,4702,5426,6131,4477,3856,1851,1813,1734,1559,5867,5390,4484,4158
ENSG00000184160.7,431,360,270,345,302,353,190,258,146,121,121,149,231,199,190,167
ENSG00000283991.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229000.1,0,2,3,0,1,0,0,1,2,2,0,2,3,1,2,2
ENSG00000279002.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250231.1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000178917.15,51,40,55,50,70,93,79,38,75,71,60,66,57,64,46,33
ENSG00000231801.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271917.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
ENSG00000075292.18,2700,2883,2254,2576,3020,2950,2352,2350,2421,2220,2436,2568,3042,3066,2384,2477
ENSG00000251468.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
ENSG00000226708.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000254547.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279322.1,1,2,0,0,1,2,1,1,1,1,2,1,2,2,0,2
ENSG00000166548.15,923,843,831,864,1101,1083,1065,943,627,599,584,582,880,881,492,630
ENSG00000177688.6,2,0,4,6,3,4,10,5,3,1,3,2,7,0,3,2
ENSG00000231927.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197706.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115652.14,1499,1380,1229,1248,1185,1472,1368,1338,1553,1697,1453,1453,1346,1323,1214,1359
ENSG00000115109.13,420,518,444,466,737,815,767,700,1767,1889,838,1500,543,480,523,578
ENSG00000265429.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000226484.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199157.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258415.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000174418.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000005001.9,31,22,37,33,34,31,33,42,79,73,113,108,7,8,25,5
ENSG00000272914.1,7,7,5,7,2,4,3,11,3,4,4,2,10,12,12,10
ENSG00000235968.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241741.1,2030,1669,1475,1458,1864,2043,1604,1851,794,832,664,803,1558,1527,1356,1509
ENSG00000165685.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265435.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243383.3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000258839.3,248,239,153,215,259,166,144,179,398,353,370,364,124,155,123,101
ENSG00000250902.1,0,0,2,2,5,0,2,0,2,3,0,2,0,2,3,3
ENSG00000243753.5,0,2,7,2,5,2,0,2,16,15,11,11,6,4,0,2
ENSG00000255858.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255867.1,22,19,8,36,24,11,10,8,2,1,1,2,23,22,13,7
ENSG00000105707.13,0,3,7,3,7,3,3,7,0,0,0,0,0,2,0,0
ENSG00000257501.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115760.13,3298,3721,3306,3389,3872,4264,3764,2139,3828,3710,3761,2781,3639,3479,3493,3344
ENSG00000198648.10,4989,5365,5357,5470,3600,3897,4263,4300,1618,1700,1572,1624,3115,3290,3424,3809
ENSG00000115289.13,476,378,377,336,445,433,359,383,280,280,249,265,315,301,246,267
ENSG00000278189.1,62,37,43,37,46,49,50,46,22,27,59,98,29,31,45,110
ENSG00000166736.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273409.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252806.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268203.1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ENSG00000257253.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276861.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162645.12,1127,1082,913,946,995,1048,913,932,44,42,26,37,1254,1273,897,870
ENSG00000217644.5,2,0,2,2,0,0,2,2,0,2,2,1,4,0,0,1
ENSG00000179630.10,84,106,116,112,70,64,61,78,105,113,108,76,53,26,94,117
ENSG00000251482.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274309.1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,3,1
ENSG00000233296.1,7,6,11,5,14,14,8,4,12,2,2,5,9,6,7,8
ENSG00000284054.1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
ENSG00000251101.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265894.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260235.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264548.1,9,0,11,3,18,25,9,16,6,8,12,13,10,7,9,5
ENSG00000147364.16,279,183,240,113,213,208,293,185,84,71,126,139,190,150,69,102
ENSG00000219693.3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279314.1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0
ENSG00000278008.1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0
ENSG00000221287.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181977.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181374.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000135046.13,6924,6750,6789,6649,5101,5481,6296,6911,2603,2752,2662,2783,5177,5276,6685,7206
ENSG00000225497.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000134248.13,1981,1550,1155,1326,828,965,931,1169,766,732,913,933,885,987,925,990
ENSG00000266124.1,2,2,3,1,2,3,3,2,1,1,2,1,3,3,4,4
ENSG00000280211.1,117,75,67,54,128,132,73,178,100,63,84,55,96,139,165,97
ENSG00000171262.11,1322,1432,1258,1142,1199,1246,1083,1170,2045,974,2056,933,1091,1128,1082,1104
ENSG00000186136.1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0
ENSG00000206635.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237158.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249605.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267561.2,0,2,1,3,1,2,0,0,1,1,0,0,0,4,1,0
ENSG00000160404.17,234,212,182,178,185,188,182,197,119,101,96,111,134,142,207,210
ENSG00000136828.18,266,300,286,292,215,209,136,140,326,335,334,257,158,148,108,90
ENSG00000206621.1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
ENSG00000243014.1,86,75,71,76,77,123,53,83,42,27,37,48,53,50,56,42
ENSG00000278195.1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
ENSG00000116478.11,12071,10927,10671,10623,7741,8798,8652,8927,6934,7326,6649,6656,8727,8927,8427,8964
ENSG00000236348.1,7,7,7,6,9,13,7,12,13,17,14,18,12,15,9,10
ENSG00000224547.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263762.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
