sgRNA,Gene,cont1,cont2,cont3,gemc1,gemc2,gemc3
PKNOX1-sg10,PKNOX1,298.0405551,549.057753,56.22164422,0,0,483.4754742
CHAF1B-sg9,CHAF1B,601.7401081,0,0.653740049,331.7444038,0,287.3486309
ATM-sg1,ATM,0,0,135.3241901,83.58914112,13.62234015,0
UBR1-sg6,UBR1,243.3369089,92.48833808,115.0582486,0.87072022,0,0
BRAF-sg13,BRAF,152.7929428,202.5935025,0,260.3453458,0,412.0184072
UHRF1-sg12,UHRF1,628.1487649,2466.355682,945.9618509,211.5850135,618.4542428,2123.947287
RFWD2-sg9,RFWD2,652.671089,343.5281129,109.8283282,0.87072022,498.5776495,266.0635471
DNMT1-sg9,DNMT1,705.4884026,137.9984727,641.9727281,422.2993067,0,0
sgCTRL_167,CTRL,1637.33672,1120.136539,636.7428077,356.9952902,1705.516987,1318.154831
HLTF-sg2,HLTF,92.43029874,0,47.06928353,0.87072022,8.17340409,0
ADA-sg12,ADA,0,305.3583225,128.1330496,240.3187807,0,740.4168425
ZMYND11-sg9,ZMYND11,1199.707551,638.6099534,84.98620637,907.2904692,266.997867,211.3304746
sgCTRL_209,CTRL,235.7915784,436.0164509,1.307480098,0,0,681.1226806
JMJD4-sg8,JMJD4,0,0,48.37676363,0,0,161.1584914
DMAP1-sg13,DMAP1,158.4519407,300.954116,0,0,0,0
TDRD3-sg10,TDRD3,837.5316865,860.288351,80.41002603,0,0,206.7693852
KAT6B-sg6,KAT6B,162.2246059,924.8833808,385.7066289,0,182.539358,0
ZHX2-sg1,ZHX2,107.5209598,14.68068858,14303.83227,82.7184209,149.8457417,304.0726253
MCM6-sg1,MCM6,0,626.8654025,58.18286436,0,266.997867,0
USP21-sg10,USP21,401.7888496,206.997709,891.7014269,224.6458168,258.8244629,971.5120377
PAG1-sg12,PAG1,0,0,60.79782456,0,0,0
CHD8-sg11,CHD8,2576.730369,391.9743852,840.055963,627.7892786,0,0
REST-sg10,REST,667.7617501,478.5904478,1261.718295,140.1859554,0,0
PRMT1-sg8,PRMT1,0,0,75.18010564,0,0,0
UBE3A-sg5,UBE3A,26.40865678,0,207.2355955,0,1209.663805,0
NONO-sg8,NONO,580.9904492,192.3170204,153.6289115,77.49409958,0,258.4617315
EDF1-sg2,EDF1,707.3747352,403.718936,626.936707,0,0,235.6562846
SMARCAL1-sg4,SMARCAL1,0,0,0,0.87072022,0,0
HOMEZ-sg12,HOMEZ,224.4735826,20.55296402,300.0666825,0,2.72446803,0
sgCTRL_74,CTRL,1154.435568,728.1621537,117.0194688,1311.304651,0,1576.616562
SCMH1-sg11,SCMH1,637.580428,142.4026793,265.4184599,102.744986,0,0
RPS6KA3-sg4,RPS6KA3,971.461303,450.6971395,129.4405297,37.44096946,40.86702045,326.8780722
WHSC1-sg1,WHSC1,109.4072924,281.8692208,0,0,0,0
CHD6-sg12,CHD6,748.874053,64.59502977,396.8202098,0,0,214.3712008
PRMT2-sg11,PRMT2,547.0364619,10.27648201,95.44604716,363.0903317,1779.077624,769.3037419
NBN-sg5,NBN,279.1772288,20.55296402,15.03602113,999.5868125,0,109.4661451
ASH2L-sg11,ASH2L,0,60.19082319,16.99724127,112.3229084,0,708.4892169
L3MBTL1-sg11,L3MBTL1,431.9701716,1393.197347,154.9363916,141.0566756,3190.352063,0
NCOR2-sg5,NCOR2,526.286803,204.0615713,26.14960196,645.203683,0,171.8010333
PRDM4-sg5,PRDM4,226.3599153,179.1044007,88.90864667,0,0,0
BAZ2B-sg8,BAZ2B,365.9485297,126.2539218,12711.32151,327.3908027,425.0170127,2589.178404
PHF13-sg9,PHF13,0,137.9984727,0,0,272.446803,0
PHF8-sg9,PHF8,62.2489767,368.4852834,543.2579807,0.87072022,0,579.2583511
BRAF-sg7,BRAF,169.7699365,280.4011519,88.90864667,84.45986134,2.72446803,0
PHF21A-sg10,PHF21A,0,0,0,0,0,1473.231869
MBD1-sg6,MBD1,479.1284873,140.9346104,9.806100735,487.6033232,0,0
PRKDC-sg4,PRKDC,141.474947,44.04206575,47.06928353,0,0,0
JUNB-sg9,JUNB,424.4248411,51.38241004,37.26318279,5.22432132,0,0
sgCTRL_320,CTRL,1965.558598,2260.826042,1011.335856,80.97698046,1285.94891,1853.322651
SMARCAD1-sg8,SMARCAD1,1450.58979,400.7827983,122.2493892,142.7981161,0,2280.544689
L3MBTL2-sg6,L3MBTL2,1067.664267,502.0795496,154.9363916,133.2201937,0,0
ATAT1-sg12,ATAT1,528.1731356,29445.05709,2792.123749,0.87072022,523.0978618,2032.7255
GADD45B-sg8,GADD45B,18.86332627,214.3380533,234.0389375,349.1588082,0,0
WNT5A-sg3,WNT5A,186.7469301,44.04206575,88.25490662,259.4746256,0,0
ARID1B-sg13,ARID1B,1437.385462,1331.538455,792.9866795,68.78689738,773.7489206,1629.829271
WIZ-sg3,WIZ,1141.231239,26.42523945,734.150075,0,3885.091411,1603.983098
EGFR_1,EGFR,58.47631145,157.0833678,0,2089.728528,580.3116904,0
ZHX1-sg7,ZHX1,22.63599153,521.1644447,488.9975567,195.9120495,0,1277.105026
BUB3-sg4,BUB3,0,0,4177.398913,0,0,0
STAG2_3,STAG2,0,0,0,0,0,358.8056978
RFX5-sg4,RFX5,0,0,0,0,198.8861662,0
ASXL1-sg7,ASXL1,720.5790636,0,258.2273194,148.0224374,3838.775454,0
PARG-sg25,PARG,958.2569747,1233.177841,399.43517,1669.170662,136.2234015,462.1903904
BPTF-sg2,BPTF,309.3585509,176.168263,547.8341611,260.3453458,190.7127621,0
SCML2-sg2,SCML2,422.5385085,387.5701786,0,403.1434619,1953.443578,0
L3MBTL1-sg2,L3MBTL1,662.1027522,1397.601553,378.5154884,579.8996665,0,4.561089379
KDM5C-sg3,KDM5C,3333.149752,670.9074683,211.8117759,113.1936286,0,1065.774552
JMJD8-sg12,JMJD8,0,1280.156044,0,0,397.7723324,0
CXXC1-sg4,CXXC1,241.4505763,214.3380533,147.091511,431.8772291,487.6797774,1167.638881
RUVBL2-sg4,RUVBL2,0,183.5086073,0,0,158.0191457,164.1992176
HJURP-sg9,HJURP,60.36264407,114.509371,83.67872627,0,0,1.520363126
JMJD6-sg8,JMJD6,235.7915784,60.19082319,241.2300781,0,0,0
NAA10-sg8,NAA10,0,98.36061351,0,0,0,0
UBE3A-sg10,UBE3A,1224.229875,129.1900595,0.653740049,0,0,0
RNF168-sg12,RNF168,96.20296399,273.0608077,245.8062584,631.2721595,239.7531866,150.5159495
MSL3-sg6,MSL3,290.4952246,170.2959876,238.6151179,87.072022,0,471.3125692
PSIP1-sg13,PSIP1,828.1000234,870.564833,451.0806338,545.9415779,389.5989283,2186.282176
PHF10-sg10,PHF10,398.0161844,372.88949,49.68424373,3.48288088,926.3191302,1266.462484
SETD1A-sg3,SETD1A,1026.164949,413.9954181,309.2190432,0,1484.835076,0
CDK9-sg2,CDK9,0,0,0,307.3642377,0,0
EHMT1-sg1,EHMT1,1952.354269,1297.772871,86.94742652,452.7745144,1364.958483,358.8056978
CXXC1-sg10,CXXC1,1.886332627,0,43.80058328,0,0,0
UBR3-sg9,UBR3,0,0,0,1634.341853,0,0
PAG1-sg2,PAG1,2859.680263,2643.992014,1046.637818,8724.616604,1236.908486,1348.562093
HUWE1-sg11,HUWE1,262.2002352,95.42447579,79.75628598,0.87072022,0,234.1359215
POGZ-sg11,POGZ,288.608892,129.1900595,263.4572398,108.8400275,918.1457261,132.271592
MIS18A-sg5,MIS18A,82.9986356,165.891781,92.17734691,190.6877282,0,208.2897483
sgCTRL_201,CTRL,1952.354269,616.5889205,111.1358083,0,2198.6457,0
BRPF1-sg11,BRPF1,3.772665255,0,19.61220147,53.11393342,0,1.520363126
MUM1L1-sg7,MUM1L1,443.2881674,1752.874217,511.2247183,520.6906915,585.7606265,1929.340807
PRMT6-sg3,PRMT6,1316.660174,243.6994305,26.14960196,0,321.4872276,1.520363126
SETD1B-sg10,SETD1B,213.1555869,270.1246699,87.60116657,84.45986134,0,547.3307255
FOXA1-sg3,FOXA1,431.9701716,2483.972508,292.2218019,236.8358998,950.8393425,561.0139936
HDGFL1-sg2,HDGFL1,379.1528581,82.21185607,31.37952235,520.6906915,288.7936112,0
CBX7-sg11,CBX7,984.6656314,446.2929329,154.9363916,74.88193892,296.9670153,127.7105026
MIS18BP1-sg4,MIS18BP1,30.18132204,0,0,0,0,0
EYA1-sg8,EYA1,580.9904492,296.5499094,16.34350123,0,234.3042506,98.82360321
RAI1-sg13,RAI1,132.0432839,32.29751488,69.2964452,316.0714399,0,446.9867591
HDAC5-sg8,HDAC5,0,83.67992493,121.5956491,86.20130178,0,0
PCGF1-sg10,PCGF1,414.993178,606.3124385,590.3272643,4487.692014,0,661.35796
JARID2-sg12,JARID2,0,77.80764949,401.3963901,0,0,0
JMJD6-sg11,JMJD6,471.5831568,195.2531582,0,83.58914112,0,0
PHF17-sg2,PHF17,149.0202776,339.1239063,49.68424373,0,223.4063785,0
SIK1-sg11,SIK1,7.545330509,507.951825,101.3297076,0,250.6510588,0
sgCTRL_24,CTRL,0,199.6573647,458.9255144,87.072022,0,0
PRMT5-sg11,PRMT5,579.1041166,817.7143541,1334.93718,175.8854844,0,606.6248874
ATAD2B-sg10,ATAD2B,999.7562925,58.72275433,138.5928904,117.5472297,370.5276521,355.7649716
sgCTRL_285,CTRL,684.7387437,403.718936,122.9031292,187.2048473,0,843.8015351
RUNX1-sg13,RUNX1,3423.693718,4085.635633,1436.920628,3967.001322,2569.173352,760.1815632
SIRT1-sg3,SIRT1,1116.708915,645.9502977,58.83660441,241.1895009,2.72446803,0
TAF10-sg7,TAF10,192.405928,293.6137717,151.6676914,0,0,1296.869747
USP21-sg13,USP21,464.0378263,1253.730805,69.2964452,115.8057893,2010.657406,0
EID1-sg12,EID1,1324.205504,391.9743852,48.37676363,3535.994813,0,0
PARP10-sg7,PARP10,207.496589,82.21185607,0,0,0,310.1540778
SMARCC2-sg1,SMARCC2,154.6792754,1573.769816,184.3546938,1256.449277,0,4141.469156
UBE2M-sg9,UBE2M,352.7442013,39.63785918,22.22716167,0,0,918.2993283
PRKCD-sg11,PRKCD,41.4993178,142.4026793,285.6844014,2303.925702,6170.920088,206.7693852
UBE2I-sg7,UBE2I,2965.31489,2213.847838,185.6621739,168.0490025,5171.040321,588.3805299
PKN1-sg10,PKN1,0,0,0,0,0,0
SRCAP-sg12,SRCAP,0,0,0,0,0,235.6562846
BRD8-sg2,BRD8,71.68063984,0,0,0,0,188.5250277
PHF16-sg2,PHF16,801.6913666,952.7766891,1160.388587,902.9368681,0,0
ATXN7L3-sg9,ATXN7L3,1414.74947,2522.142299,663.5461498,192.4291686,0,1418.498797
LRWD1-sg3,LRWD1,531.9458009,566.6745793,917.1972888,136.7030745,787.3712607,1976.472064
L3MBTL4-sg12,L3MBTL4,2437.141754,0,204.6206353,475.4132401,433.1904168,0
ANTXR1-sg3,ANTXR1,660.2164195,751.6512555,472.6540554,38.31168968,1182.419125,3183.640387
SMARCC1-sg2,SMARCC1,0,0,0,11.31936286,0,0
BAZ2B-sg7,BAZ2B,737.5560573,41.10592803,0,303.8813568,326.9361636,0
ANTXR1-sg9,ANTXR1,0,547.5896842,1374.161583,12.19008308,0,323.8373459
HDAC4-sg12,HDAC4,50.93098094,39.63785918,0,249.8967031,0,1418.498797
SLK-sg4,SLK,141.474947,0,8.498620637,0,0,0
RUVBL1-sg4,RUVBL1,628.1487649,516.7602381,1100.244502,145.4102767,893.6255139,0
WDR61-sg11,WDR61,41.4993178,400.7827983,0.653740049,0,5.44893606,355.7649716
WRB-sg1,WRB,232.0189132,61.65889205,1138.161425,122.771551,0,387.6925972
UBE4A-sg6,UBE4A,309.3585509,559.334235,5025.953497,206.3606921,0,1.520363126
PRDM4-sg4,PRDM4,264.0865678,66.06309863,89.56238672,0,0,185.4843014
TDRD9-sg3,TDRD9,156.5656081,80.74378721,1144.698826,1100.590358,0,0
MAP3K12-sg7,MAP3K12,720.5790636,654.7587108,1624.544022,727.9221039,0,1660.236534
CHD7-sg4,CHD7,62.2489767,0,0.653740049,28.73376726,580.3116904,142.9141339
HDAC10-sg7,HDAC10,335.7672077,110.1051644,88.25490662,0,0,156.597402
FUS-sg3,FUS,435.7428369,334.7196997,44.45432333,497.1812456,0,0
PADI6-sg1,PADI6,622.489767,0,20.91968157,269.9232682,0,0
UCHL5-sg4,UCHL5,724.3517289,541.7174087,946.615591,0,0,0
sgCTRL_206,CTRL,1205.366549,113.0413021,65.3740049,114.935069,721.984028,1874.607735
SUZ12-sg6,SUZ12,115.0662903,490.3349987,0,103.6157062,0,348.1631559
UBE2C-sg13,UBE2C,0,83.67992493,0,0,0,448.5071223
DNMT3L-sg7,DNMT3L,235.7915784,152.6791613,49.03050368,136.7030745,0,1508.200221
NR2C1-sg7,NR2C1,1626.018725,1550.280714,118.3269489,12.19008308,961.7372146,1860.924467
FKBP1A-sg6,FKBP1A,639.4667606,71.93537406,660.9311896,2871.635285,0,9.122178758
BAHD1-sg7,BAHD1,686.6250763,182.0405384,206.5818555,97.52066464,757.4021124,1.520363126
INO80E-sg4,INO80E,265.9729004,26.42523945,50.99172382,0,2.72446803,2123.947287
MTR-sg11,MTR,198.0649259,758.9915998,60.14408451,0,0,0
JARID2-sg6,JARID2,0,0,0,0,0,97.30324008
TFPT-sg3,TFPT,443.2881674,974.7977219,2674.450541,997.8453721,16.34680818,273.6653627
KAT7-sg5,KAT7,90.54396611,344.9961817,23.53464176,5.22432132,0,0
FBXO44-sg5,FBXO44,839.4180191,287.7414962,402.0501301,703.5419377,0,0
PRMT7-sg6,PRMT7,279.1772288,456.5694149,22.88090172,215.9386146,2656.356329,428.7424016
SND1-sg10,SND1,909.2123263,1782.235594,410.5487508,295.1741546,0,938.0640489
CDA-sg6,CDA,464.0378263,253.9759125,229.4627572,8.7072022,0,377.0500553
PRKDC-sg3,PRKDC,813.0093624,189.3808827,298.7592024,0,2757.161646,1.520363126
SUV420H2-sg2,SUV420H2,220.7009174,170.2959876,0,592.0897496,0,1416.978434
PPARGC1A-sg8,PPARGC1A,605.5127734,634.2057468,1519.945614,39.1824099,365.078716,948.7065908
ING1-sg6,ING1,47.15831568,535.8451333,191.5458344,2830.711435,751.9531763,173.3213964
AIRE-sg2,AIRE,213.1555869,1.468068858,184.3546938,33.08736836,0,297.9911728
FOXA1-sg12,FOXA1,226.3599153,96.89254465,0,73.14049848,0,0
INTS12-sg3,INTS12,524.4004704,1209.688739,419.0473714,0,3879.642475,501.7198317
TFPT-sg1,TFPT,384.811856,374.3575589,360.210767,130.608033,318.7627595,156.597402
INTS12-sg11,INTS12,37.72665255,436.0164509,1810.859936,47.01889188,0,399.8555022
SIRT3-sg1,SIRT3,339.5398729,336.1877686,27.45708206,1467.163571,5.44893606,389.2129603
ZHX1-sg12,ZHX1,416.8795106,51.38241004,156.2438717,0,0,185.4843014
TIPARP-sg3,TIPARP,0,315.6348045,930.2720898,0.87072022,0,320.7966197
IWS1-sg11,IWS1,860.167678,195.2531582,207.8893356,3174.645922,310.5893554,545.8103624
UIMC1-sg2,UIMC1,1680.722371,278.9330831,641.3189881,2492.87199,0,833.1589932
USP51-sg13,USP51,477.2421547,478.5904478,362.8257272,94.90850398,0,676.5615912
CHD7-sg9,CHD7,758.3057162,808.9059409,821.0975016,34.8288088,0,170.2806701
BAP1-sg7,BAP1,98.08929662,0,285.0306614,0,316.0382915,398.3351391
sgCTRL_157,CTRL,43.38565043,0,28.76456216,0,0,101.8643295
KDM8-sg4,KDM8,682.8524111,917.5430365,0,0.87072022,0,1607.023825
PARP10-sg5,PARP10,94.31663136,271.5927388,81.71750613,0,0,1.520363126
BAZ1B-sg11,BAZ1B,941.279981,217.274191,109.8283282,309.1056781,359.62978,329.9187984
PCNA-sg4,PCNA,0,0,0,0,0,862.0458926
GADD45A-sg6,GADD45A,663.9890848,177.6363319,133.36297,0,0,173.3213964
PBX1-sg6,PBX1,0,528.504789,0,0,0,203.7286589
L3MBTL3-sg2,L3MBTL3,465.9241589,146.8068858,18.30472137,0,0,0
HDGFL1-sg9,HDGFL1,630.0350975,209.9338467,784.4880588,1784.105731,0,343.6020665
GADD45B-sg12,GADD45B,439.5155022,500.6114807,717.8065738,114.935069,0,2050.969857
INO80E-sg2,INO80E,0,234.8910173,124.2106093,0,0,0
PYGO1-sg7,PYGO1,309.3585509,0,251.0361788,141.9273959,0,0
HDAC11-sg6,HDAC11,49.04464831,453.6332772,173.241113,440.5844313,326.9361636,367.9278766
LIN28A-sg4,LIN28A,232.0189132,822.1185607,253.651139,1029.1913,0,259.9820946
YWHAQ-sg9,YWHAQ,265.9729004,872.0329019,983.8787738,2370.100439,0,916.7789652
NR0B2-sg7,NR0B2,469.6968242,54.31854776,0,47.8896121,0,180.923212
SIRT5-sg13,SIRT5,18.86332627,0,0,0,0,0
MTR-sg1,MTR,158.4519407,33.76558374,68.64270515,1816.322379,0,0
sgCTRL_63,CTRL,582.8767818,271.5927388,674.6597306,782.7774778,76.28510484,519.9641892
PRMT2-sg4,PRMT2,1993.853587,44.04206575,69.2964452,1026.579139,0,246.2988265
PHF21A-sg5,PHF21A,658.3300869,80.74378721,1861.19792,0,0,2570.934047
SETD2-sg9,SETD2,382.9255233,117.4455087,0,88.81346244,299.6914833,1724.091785
CSNK2B-sg2,CSNK2B,188.6332627,333.2516308,194.1607946,145.4102767,0,0
JMJD1C-sg10,JMJD1C,1497.748106,1165.646674,621.7067866,446.6794729,0,205.2490221
WIZ-sg9,WIZ,211.2692543,48.44627233,75.18010564,396.1777001,0,200.6879327
USP35-sg5,USP35,6788.911126,1479.813409,112.4432884,12778.68995,583.0361584,115.5475976
MYC-sg7,MYC,1.886332627,0,37.26318279,1.74144044,0,0
SMAD4_3,SMAD4,535.7184661,44.04206575,20.91968157,1880.755675,0,2577.015499
UBE2A-sg6,UBE2A,0,19.08489516,69.2964452,162.8246811,0,229.5748321
MYB-sg1,MYB,194.2922606,606.3124385,202.6594152,572.9339047,2174.125488,477.3940217
CDK5-sg4,CDK5,490.4464831,593.0998188,12.42106093,1219.008308,307.8648874,825.5571776
METTL8-sg12,METTL8,2203.236509,135.062335,1724.566249,0,0,0
PRKAA2-sg5,PRKAA2,1280.819854,9987.272443,908.0449281,539.8465364,2013.381874,988.2360321
UBE2A-sg5,UBE2A,88.65763348,521.1644447,48.37676363,0,0,0
PRKAA1-sg10,PRKAA1,92.43029874,44.04206575,2.614960196,0,0,0
IKBKAP-sg1,IKBKAP,828.1000234,1683.874981,488.3438166,19.15584484,242.4776547,363.3667872
CSNK2B-sg9,CSNK2B,158.4519407,264.2523945,55.56790417,470.1889188,0,1073.376367
PADI1-sg12,PADI1,311.2448835,251.0397748,0,0,0,0
CBX2-sg3,CBX2,88.65763348,403.718936,351.0584063,3.48288088,1046.195724,1.520363126
SETD5-sg1,SETD5,122.6116208,562.2703727,213.119256,1571.649997,0,0
HJURP-sg2,HJURP,143.3612797,0,421.0085916,82.7184209,0,0
DOT1L-sg3,DOT1L,477.2421547,359.6768703,799.5240799,948.2143196,0,755.6204738
KDM5A-sg1,KDM5A,215.0419195,582.8233368,1367.624183,572.9339047,0,7.601815632
CREBBP-sg4,CREBBP,1633.564055,1070.222198,14957.57232,208.9728528,8.17340409,2890.210303
ESCO1-sg1,ESCO1,731.8970594,64.59502977,978.6488534,121.9008308,133.4989335,1322.71592
USP35-sg10,USP35,290.4952246,20.55296402,157.5513518,0,0,965.4305852
L3MBTL2-sg5,L3MBTL2,169.7699365,54.31854776,1164.311027,0,0,0
BRPF1-sg6,BRPF1,0,1.468068858,0,0,0,0
PHF12-sg9,PHF12,96.20296399,2.936137717,519.0695989,60.07969518,0,148.9955864
INTS12-sg5,INTS12,77.33963772,0,75.83384569,500.6641265,2.72446803,387.6925972
FBXO44-sg7,FBXO44,2420.164761,1437.239412,382.4379287,152.3760385,141.6723376,0
BRD3-sg9,BRD3,1026.164949,1923.170204,173.894853,249.8967031,0,646.1543287
sgCTRL_21,CTRL,488.5601505,88.0841315,20.91968157,150.6345981,2.72446803,0
CLOCK-sg6,CLOCK,1311.001176,51.38241004,135.3241901,0.87072022,0,1.520363126
EED-sg6,EED,309.3585509,374.3575589,362.1719872,173.2733238,65.38723272,527.5660048
SUV39H1-sg13,SUV39H1,188.6332627,1111.328126,281.7619611,623.4356775,615.7297748,1036.887652
TNRC18-sg10,TNRC18,0,0,0,420.5578663,0,170.2806701
SETD2-sg11,SETD2,169.7699365,79.27571835,0,0,0,763.2222894
PARP11-sg4,PARP11,1395.886144,406.6550738,96.09978721,0,228.8553145,4.561089379
SIRT5-sg2,SIRT5,296.1542225,160.0195056,67.33522505,527.6564533,0,2386.970108
PKNOX1-sg6,PKNOX1,182.9742648,707.6091897,1017.219516,104.4864264,0,0
ZCWPW1-sg6,ZCWPW1,0,58.72275433,67.9889651,0,0,0
PHIP-sg6,PHIP,0,0,0,0,0,0
PHRF1-sg4,PHRF1,2363.574782,88.0841315,220.3103965,0,5.44893606,0
AEBP2-sg12,AEBP2,67.90797458,0,149.7064712,74.88193892,0,0
RPS6KA5-sg1,RPS6KA5,5215.709714,1473.941134,2178.915583,10026.34333,852.7584934,3262.699269
ZSCAN21-sg1,ZSCAN21,35.84031992,44.04206575,68.64270515,383.1168968,866.3808336,0
CXXC1-sg7,CXXC1,3.772665255,0,0,210.7142932,0,0
CHD5-sg8,CHD5,69.79430721,107.1690267,357.5958068,24.38016616,0,0
EP300-sg12,EP300,467.8104916,717.8856717,77.14132578,109.7107477,187.9882941,0
sgCTRL_182,CTRL,66.02164195,0,21.57342162,21.7680055,0,168.760307
TDRD9-sg11,TDRD9,784.7143729,424.2719001,205.9281154,227.2579774,0,1112.905808
KAT5-sg11,KAT5,94.31663136,91.02026922,252.997399,0,0,220.4526533
SFMBT2-sg5,SFMBT2,190.5195954,0,0,0,0,0
RAG1-sg2,RAG1,369.7211949,274.5288765,204.6206353,0,351.4563759,0
DLEC1_2,DLEC1,448.9471653,662.0990551,84.33246632,0,0,0
RRM1-sg12,RRM1,64.13530933,0,0,0,0,0
TDRD5-sg7,TDRD5,49.04464831,58.72275433,8.498620637,0,0,0
HDGFRP3-sg12,HDGFRP3,675.3070806,2064.104815,17.65098132,141.0566756,6279.898809,308.6337146
POLA1-sg4,POLA1,0,74.87151178,0,109.7107477,0,0
GADD45A-sg11,GADD45A,0,246.6355682,26.80334201,0,2.72446803,0
UBE2M-sg4,UBE2M,0,0,0,0,0,0
NFRKB-sg3,NFRKB,782.8280403,293.6137717,332.0999449,2009.622268,743.7797722,465.2311167
ORC1-sg2,ORC1,577.2177839,66.06309863,319.678884,177.6269249,0,15.20363126
INO80C-sg3,INO80C,196.1785932,667.9713305,496.8424373,525.0442926,0,0
EZH2-sg7,EZH2,132.0432839,657.6948485,52.95294397,875.9445413,0,123.1494132
BRCA2-sg3,BRCA2,86.77130085,0,175.2023331,80.97698046,0,1874.607735
SMARCAL1-sg3,SMARCAL1,1261.956528,0,58.83660441,166.307562,0,1867.005919
MSL3-sg11,MSL3,275.4045636,0,0,0,0,0
SMYD5-sg8,SMYD5,156.5656081,525.5686513,699.5018524,0,0,1023.204384
SETD6-sg6,SETD6,94.31663136,60.19082319,66.681485,0,1947.994642,165.7195808
RNF168-sg6,RNF168,1361.932157,471.2501035,482.4601562,301.2691961,1860.811665,1977.992427
EHMT2-sg12,EHMT2,0,96.89254465,30.07204225,981.3016879,0,0
sgCTRL_148,CTRL,118.8389555,77.80764949,828.9423822,84.45986134,0,526.0456417
SUZ12-sg9,SUZ12,54.70364619,51.38241004,258.2273194,201.1363708,0,0
NFRKB-sg11,NFRKB,235.7915784,387.5701786,296.1442422,418.8164258,0,488.0365636
ING4-sg10,ING4,22.63599153,54.31854776,1040.100418,689.6104142,21.79574424,630.9506974
ATXN7L3-sg10,ATXN7L3,215.0419195,488.8669298,937.4632303,3187.706725,0,530.6067311
KDM5C-sg4,KDM5C,116.9526229,656.2267797,122.2493892,287.3376726,1566.569117,0
EMG1-sg4,EMG1,596.0811102,0,36.60944275,209.843573,291.5180792,0
ESCO2-sg3,ESCO2,680.9660784,239.2952239,149.7064712,290.8205535,395.0478644,144.434497
WHSC1L1-sg11,WHSC1L1,0,0,0,17.4144044,0,0
AURKA-sg1,AURKA,0,0,13.07480098,0,0,0
CBX2-sg9,CBX2,1001.642625,544.6535464,321.6401041,72.26977826,1245.08189,0
BRD1-sg2,BRD1,448.9471653,61.65889205,82.37124618,0,0,0
WHSC1L1-sg10,WHSC1L1,92.43029874,505.0156873,39.87814299,103.6157062,0,100.3439663
UBR4-sg6,UBR4,1.886332627,27.89330831,249.7286987,1224.232629,0,0
SMYD4-sg9,SMYD4,154.6792754,785.4168392,43.14684324,348.288088,0,1392.652624
BRWD3-sg8,BRWD3,79.22597035,408.1231426,701.4630726,44.40673122,863.6563655,1886.77064
PRDM5-sg11,PRDM5,0,0,0,256.8624649,0,0
ZMYND8-sg11,ZMYND8,731.8970594,518.228307,3254.317964,108.8400275,400.4968004,0
CSNK2B-sg4,CSNK2B,39.61298517,4.404206575,24.18838181,0,0,0
DAXX-sg9,DAXX,71.68063984,0,0,0,0,0
SETD5-sg3,SETD5,490.4464831,183.5086073,36.60944275,0,0,104.9050557
HDAC10-sg4,HDAC10,622.489767,484.4627233,1248.643494,450.1623537,0,427.2220385
RING1-sg11,RING1,0,113.0413021,0,86.20130178,0,396.814776
PRKDC-sg6,PRKDC,0,353.8045949,19.61220147,139.3152352,0,0
RUVBL1-sg5,RUVBL1,348.971536,0,0,0,0,0
PHF15-sg4,PHF15,248.9959068,692.9285011,90.21612676,702.6712175,0,1292.308657
WRB-sg6,WRB,20.7496589,0,13.72854103,107.9693073,1803.597836,0
CBX1-sg4,CBX1,20.7496589,521.1644447,306.604083,2332.659469,811.891473,76.01815632
GTF3C5-sg3,GTF3C5,0,29.36137717,134.01671,0,291.5180792,194.6064802
G2E3-sg6,G2E3,73.56697246,2.936137717,6.53740049,0,348.7319079,859.0051664
WNT5A-sg8,WNT5A,796.0323687,61.65889205,837.4410028,78.3648198,4476.300973,790.5888257
PCNA-sg7,PCNA,158.4519407,0,45.76180343,0,0,0
WRB-sg2,WRB,90.54396611,0,53.60668402,0,0,0
NBN-sg6,NBN,2235.304163,1092.243231,14505.18421,499.7934063,2070.595703,25.84617315
WRB-sg3,WRB,362.1758644,289.2095651,0,0,0,0
LNX1-sg6,LNX1,1046.914608,330.3154931,277.1857808,46.14817166,14248.9678,217.4119271
SRCAP-sg11,SRCAP,669.6480827,654.7587108,12.42106093,2302.184262,73.56063681,38.00907816
TCF20-sg6,TCF20,167.8836038,1306.581284,1227.070072,73.14049848,0,0
sgCTRL_326,CTRL,164.1109386,124.785853,1160.388587,163.6954014,708.3616878,322.3169828
DNMT3L-sg11,DNMT3L,407.4478475,133.5942661,328.1775046,386.5997777,618.4542428,241.7377371
KDM4B-sg1,KDM4B,475.3558221,33.76558374,185.6621739,2363.134677,1874.434005,0
DCTD-sg1,DCTD,1441.158127,142.4026793,196.1220147,121.9008308,0,0
CHD2-sg4,CHD2,254.6549047,346.4642506,145.1302909,276.88903,0,453.0682116
BPTF-sg8,BPTF,0,91.02026922,530.8369198,0,0,205.2490221
HNRNPA1-sg5,HNRNPA1,0,0,0,2.61216066,0,0
DNMT1-sg1,DNMT1,237.677911,500.6114807,1785.364074,757.5265914,138.9478695,0
RERE-sg13,RERE,5.658997882,300.954116,217.6954363,4600.014922,0,107.945782
BRWD1-sg7,BRWD1,1771.266337,292.1457028,925.6959094,1522.889665,1198.765933,758.6612
UCHL5-sg1,UCHL5,2716.318983,488.8669298,101.9834476,174.144044,0,1160.037065
PRDM15-sg13,PRDM15,0,82.21185607,0,23.50944594,0,0
