GeneID,LORD_MCF10ATP53/RB1mut_Olaparib_CRISPRn,LORD_MCF10ATP53mut_Olaparib_CRISPRn,LORD_MCF10A TP53mut_Talazoparib_CRISPRn,LORD_MCF10ATP53mut_Olaparib_CRISPRi,LORD_MCF10ATP53mut_Talazoparib_CRISPRi,Olivieri_RPE1_Olaparib_CRISRPn,Zimmerman_HELA_Olaparib_CRISPRn,DeWeirdt_A375_Talazoparib_CRISPRn
SULT4A1,0.0579257,-0.0130081,0.0953226,0.6934032,1.1264495,0.7544793,0.5979294,-0.6283207
SULT6B1,0.8222886,-0.3501513,1.0007436,1.9444197,-0.6667359,0.5375362,,-1.0181654
SUMF1,0.566101,-0.172218,0.0974883,1.081454,1.2431019,-0.2930095,-0.2237982,-0.4867467
SUMF2,0.4220093,-0.9234638,1.4091037,0.7079413,1.1969995,0.7544793,0.1694598,-0.5610254
SUMO1,0.8619482,1.0684134,1.0656373,0.4360026,0.2598784,,,-0.0932841
SUMO2,-2.40412,-1.5058347,-0.485161,-0.0551258,-0.02426,,,2.6255696
SUMO3,0.0889319,1.5392023,0.9450063,1.242478,1.1550731,-1.7137487,0.019331,-1.0895958
SUMO4,0.6036489,0.1230918,-0.0224124,1.249711,-0.4959679,-0.8844551,,-0.8985771
SUN1,-0.8036356,1.256097,-0.0066221,-0.0393017,-0.3006458,0.1717862,1.0512662,0.3697951
SUN2,1.2483032,-0.5724821,-0.0875381,-0.6749777,-2.4866274,0.5008398,0.0036177,-1.4634899
SUN3,-0.9214037,-0.2788185,1.105579,-0.1904079,0.5764379,0.0032903,-1.9437026,-0.5539875
SUN5,-1.3430635,0.1063057,0.6617167,2.1171313,-0.4147202,-0.2526121,1.0689225,0.7754184
SUOX,-0.218364,0.0690707,0.7690878,-0.0497103,0.3251202,0.2627313,-0.8212818,-1.6999337
SUPT16H,-1.8779709,-1.2236587,-0.2800752,0.9276349,1.0995142,,-0.2875116,1.2461934
SUPT20H,1.1972877,2.1160423,-0.3593081,-0.6925189,0.7186941,-0.8844551,-1.6694368,-6.6319201
SUPT3H,0.5075147,0.7389735,1.0614607,-0.2649484,-0.3890419,-1.3376861,5.6384237,-0.3225357
SUPT4H1,-1.6873139,-2.0945725,-0.9949657,-0.4798554,0.2200671,1.7174055,,-0.6500222
SUPT5H,0.6043999,0.0742576,1.740405,1.8906456,0.6512803,-0.9581206,-0.1887325,0.4126555
SUPT6H,-2.0999665,-1.0189497,-0.8640682,-0.9006107,2.1912776,-0.1764826,-1.329299,-2.3549331
SUPT7L,2.7695663,0.4839417,-1.0282189,2.3257169,-0.4341368,-0.7469502,0.4788272,0.7162458
SUPV3L1,-1.876359,-1.9776004,-0.1494507,-2.4075452,-2.9183875,1.3571985,1.9946088,-1.1100507
SURF1,-1.3797905,-0.0581778,-0.7978057,0.1815379,-0.2972637,0.828369,-2.1989853,-1.6860671
SURF2,-0.5171744,0.4451897,0.6876683,0.5133934,0.6978339,0.0515612,-0.1984079,1.2364487
SURF4,0.7259167,0.0610953,0.2991604,-0.2410216,-0.2726363,-1.2244045,-1.0604377,0.271025
SURF6,-0.4351466,0.6095089,-0.3888661,1.1004281,-0.4122321,0.8512232,-0.4477591,0.1511306
SUSD1,-0.4737788,-0.8267118,-0.212232,0.032141,-0.0663199,-0.6525051,-0.4098415,1.04418
SUSD2,-0.8024883,0.4789064,0.8836028,0.3206485,0.4005002,-0.8060639,1.7798589,-0.0680645
SUSD3,-1.2488168,-0.185456,-0.1305689,3.3311574,-1.8119452,-0.7050437,0.7093691,-1.1248382
SUSD4,0.4983825,-0.448259,1.5005181,0.7184644,1.090786,0.6713579,0.9270594,-0.0543906
SUSD5,0.7233745,0.0300865,-0.267892,0.1723007,1.7860871,0.0032903,0.9178311,0.0583016
SUV39H1,2.2627121,-0.0811004,0.3499807,1.128027,0.7725852,-0.0994507,1.0192141,0.6118087
SUV39H2,-0.7511057,1.3086676,-1.5202463,-0.0322709,0.119574,0.2971479,,-0.0500893
SUV420H1,-0.7611243,0.4952796,-1.3187862,1.5092809,-0.7744913,0.3171764,-0.353941,
SUV420H2,0.4722493,-0.5689078,0.2867276,1.172962,-0.667799,1.3136541,1.4510468,
SUZ12,-0.6501075,0.4589474,-2.1925786,0.9931913,-1.957378,-0.0795156,-3.9447587,-0.3720503
SV2A,-0.499323,0.2124767,-0.6291577,0.4516735,1.6970379,1.180595,0.6289306,-0.4812518
SV2B,0.5075147,-1.0821249,-0.7674181,0.7114227,0.8268593,-0.3820545,1.455201,-0.1865705
SV2C,0.4672633,-0.3894571,0.1712677,-0.9809887,-0.6027157,-1.0936161,-2.1989853,0.4393289
SVEP1,-0.6864433,-0.1899077,0.0851089,-0.0730385,0.5106559,,0.8648431,1.5114509
SVIL,0.3318675,0.1009159,1.0352699,0.8511769,0.5559226,0.4366718,0.8774441,-1.2365749
SVIP,-1.0499066,1.5548563,-2.0550791,0.744913,0.5333921,,,-0.7258752
SVOP,,,,-0.6141261,0.9534039,,,0.4717837
SVOPL,0.544987,-0.1373382,-0.0534245,0.1007896,0.7372699,0.8403998,-0.2072327,-0.0798228
SWAP70,0.4481626,-1.6306908,-0.5479738,-2.3947667,-1.4289215,1.7781016,0.8447421,0.3328193
SWI5,,,,-3.5769873,-6.876745,,-4.9495954,-1.3876769
SWSAP1,-0.8369845,-0.4254365,-1.196052,-1.1049069,-3.6037114,0.0606983,-1.2389467,-6.7682191
SWT1,-0.2048908,0.3418778,0.6418846,-1.2496027,-0.4128733,0.0032903,-1.726868,1.1590192
SYAP1,-0.1451368,0.5277204,1.3049853,1.0071566,0.830827,0.7718902,0.2678713,1.0757577
SYBU,0.9502263,0.157991,0.4179244,-0.1958597,0.3826384,-1.9297652,0.5174025,0.2011207
SYCE1,0.5898379,0.7668623,0.9741814,0.9535839,1.7062692,-1.1773507,-0.9358106,-0.1005624
SYCE1L,-0.6666595,0.4712943,0.4335153,2.5354408,2.6385341,-0.4677121,-0.8957097,-0.3379287
SYCE2,-0.3376821,0.7340418,0.4179244,-1.6284102,0.3947915,-0.1764826,-0.9903846,-0.5870979
SYCE3,-0.99792,-0.4413825,-0.9960968,-1.0316161,0.1711465,0.9829751,0.7687233,0.4084956
SYCN,-0.8169124,0.6170814,0.0060673,-0.2445505,-1.7717499,1.4592444,-0.8238747,-0.6966664
SYCP1,-0.9687358,-1.8796168,-0.1029591,-0.1793402,-0.610677,-0.4003355,-0.1788444,0.5991893
SYCP2,-0.7091459,-0.7716288,-0.2282046,0.2346626,-0.345363,-0.4332185,,0.5214168
SYCP2L,-0.2366234,0.1705824,0.0138767,1.0424296,0.3269593,0.4477214,1.2316893,-0.411597
SYCP3,-1.8096905,5.2250896,5.7519689,-0.7151336,-1.1564655,-0.4003355,,-0.8204972
SYDE1,0.2818374,1.5095755,1.1834641,1.3475212,-0.3688197,0.2627313,-0.1483047,-0.332775
SYDE2,-0.4442767,-0.4223307,1.2754667,1.6924505,1.452183,0.0703191,0.1041661,0.0136208
SYF2,-1.2256715,3.6987866,-1.0973343,0.2090577,-2.3858203,3.2861363,,-0.5805837
SYK,0.2715638,0.9895121,0.4561309,1.0787635,1.0395258,-0.7929842,-1.2479394,0.6059775
SYMPK,-0.0966132,0.9000798,-0.6841657,-2.2791373,-1.4262182,0.9829751,1.6774763,0.3618947
SYN1,0.1681299,1.0325737,-1.0202108,0.2810388,0.4512449,0.3978713,0.7271058,-0.5649329
SYN2,,,,0.000757,-0.613452,,-2.2799655,-2.1317519
SYN3,-1.1298702,0.4754167,0.2720394,-0.1500265,0.0176326,2.310749,0.3514741,-0.335723
SYNC,0.3968088,-1.2244028,-0.9093336,0.8194526,2.1162388,0.1628549,0.6408855,-0.1029747
SYNCRIP,-1.5393714,-1.0846471,-1.1583769,1.0135347,-1.3903724,1.9020906,-0.7764455,-0.4950306
SYNDIG1,0.0598487,-0.0266123,0.6129733,0.9011205,3.6594987,0.8512232,0.754853,-0.6832054
SYNDIG1L,0.1811369,-0.4609775,-0.4305623,-0.1392759,0.2629415,-0.9094302,0.4163856,-0.3452849
SYNE1,1.5019485,0.4859894,0.8513729,-0.7566587,-0.3195641,-0.947375,0.173349,-0.3191468
SYNE2,-0.299752,1.7064289,-1.7803639,-1.3214389,-0.0130018,-0.9244482,0.9588802,0.3645425
SYNE3,0.8031527,-0.1474985,0.2324928,0.6207186,-0.1387109,-0.0994507,0.071082,0.410574
SYNE4,0.0212864,-0.4446253,0.1055225,-0.0818414,-1.1449122,-0.4332185,0.1583053,0.6453046
SYNGAP1,0.0717621,0.2264399,0.1099565,-1.2371554,-0.3358558,-0.8633682,-0.6723149,-0.6724675
SYNGR1,0.0072091,0.1720585,0.1988949,-0.5685232,-0.1743184,-0.0330265,-0.393721,-1.0034622
SYNGR2,0.3392156,0.2146228,0.0587543,0.1510065,0.2664694,0.70664,0.526324,0.3042064
SYNGR3,-0.1847779,0.3983986,-0.2598076,-0.3580881,-0.0559897,1.6396155,0.3272014,0.2175923
SYNGR4,0.8816086,0.9739416,0.7622718,-2.0980156,0.9893813,1.091073,-0.204123,-0.5436113
SYNJ1,-0.0864759,0.2445664,-0.5726335,-0.1500265,1.0239588,-0.1764826,0.5613331,0.7887211
SYNJ2,0.1167145,-0.9680661,-0.6011029,0.6572712,-1.0255478,0.2351651,0.1337856,0.2114548
SYNJ2BP,-0.3234857,-0.915491,1.0656373,-0.0017962,-0.02426,-1.8981743,0.9454689,0.5831551
SYNM,,,,0.069941,0.8729571,,-1.0465694,-1.8014324
SYNPO,-0.502385,-0.0214136,0.160924,-0.3990804,-1.1886091,1.5429333,-0.6005219,0.7741721
SYNPO2,0.3001459,0.0057378,-1.1905563,0.3993077,-0.8366284,0.3978713,-0.4369779,-0.6533282
SYNPO2L,0.3115182,0.9360232,-0.7545419,-0.0064171,-0.0165052,0.1178772,-0.0640796,1.3151184
SYNPR,-0.6754984,-0.9270391,-1.0242817,-0.6578957,-0.1999765,-0.7929842,0.1622985,0.2839583
SYNRG,-0.2960364,0.5612615,0.6393699,1.6728996,0.8091502,0.099671,-0.2306399,0.0338098
SYP,0.2540099,-0.9192203,-0.8169614,-0.1424269,-0.2832728,0.1717862,-0.3277721,-0.0775937
SYPL1,1.4306498,2.8265934,1.7606513,-0.4715668,-0.0462299,-1.5022158,-0.5439644,-1.0431654
SYPL2,0.3649594,0.7785866,0.4945162,-0.4966716,-0.4396654,0.0032903,-1.689624,-0.3820589
SYS1,-1.3010691,-1.8388756,-0.7363185,0.6226114,0.8974219,1.9173045,-3.55354,-0.9149024
SYT1,0.2119895,1.5814523,1.1247955,0.6337863,0.5096228,0.1260358,0.2755934,-0.5175914
SYT10,0.6561265,0.5998521,-0.2425365,1.3407412,0.6766869,-0.7145006,-0.6202663,0.3666969
SYT11,-0.7014979,-1.1853025,0.2447383,0.8285442,0.6891591,0.6341325,-1.3956572,-0.0437991
SYT12,0.4432827,0.6133876,0.0611525,-0.0159575,1.2498565,1.1677793,-1.1132575,-1.2638767
SYT13,-0.1185316,0.5716687,-0.8210998,1.1986587,-0.4097957,1.1915843,1.3635256,-0.2866757
SYT14,1.5713084,-0.3212774,0.0953226,-0.1879797,1.3547984,-0.1093076,0.9264892,0.5495518
SYT15,0.082783,1.3014355,0.1740182,1.5725532,1.0103694,1.0376974,0.2169428,-0.7467533
SYT16,-0.4265353,-0.245968,0.021531,-1.0644635,0.3586855,-0.2341934,-0.3354444,0.1354691
SYT17,-0.5044045,-0.2936355,0.0425173,-0.5508096,-0.0700872,-1.6554906,0.9096679,-0.5390097
SYT2,2.8682022,0.000114,0.9529009,-0.75585,-1.3763378,0.5103697,0.4945999,0.3988091
SYT3,1.0115368,-0.3904692,0.1255033,0.2442928,-0.6567674,1.5975074,0.4146468,-0.117763
SYT4,0.6188203,0.2253612,-0.5426364,0.6207186,0.530729,-2.0139691,0.7018339,0.3873944
SYT5,0.1711555,-0.0355749,-0.068758,0.5375467,0.635018,1.3395427,1.6741991,-1.2771208
SYT6,-0.037254,1.2611676,1.2123641,0.032141,0.3320308,-0.7469502,0.6545412,0.3263736
SYT7,-0.2136536,0.4484994,1.2227212,1.5573632,1.1170047,0.9706638,-1.1067163,-0.1195659
SYT8,0.8567356,0.3437389,0.8890397,-0.0665494,1.2730697,0.1908793,0.8072095,-0.0607229
SYT9,-0.7368762,1.4649229,1.8293539,0.0251829,-0.51391,1.4703378,-0.7764455,1.0485467
SYTL1,0.4240057,-1.3095909,0.7335484,0.9000669,0.2453598,-0.1861821,-0.3927659,-0.5082093
SYTL2,0.9494483,0.9325989,-0.0320413,0.9457764,1.0073517,0.4914226,0.6627958,-2.6247329
SYTL3,-0.4920109,-0.4813166,0.675688,0.1374117,-0.3381141,-0.947375,0.3580528,-0.4107388
SYTL4,0.7035017,0.8760133,0.4740032,-1.1616706,-2.7353957,0.589249,1.4975531,0.5370339
SYTL5,0.1307674,0.0690707,0.9506053,0.1283184,-0.132339,0.8003915,0.0047413,-1.5017078
SYVN1,-1.3893004,-0.3477988,-1.0915848,-1.3110093,-2.8837355,-0.9690915,-2.5122138,-2.9158036
SZRD1,0.9901571,0.431021,0.4761269,2.1371935,1.7907702,-0.4231343,0.2768629,0.6891493
SZT2,0.1197891,-0.6648354,-0.4057391,0.3182942,-0.0429878,0.3360681,-0.4934119,-1.2292092
T,-0.2812329,0.19177,0.1126274,-0.2803267,0.1375358,-0.477834,1.6704205,
TAAR1,-2.8261678,-1.3021454,-2.6972067,0.6449833,-0.2013191,0.0703191,,0.724488
TAAR2,0.0082592,-0.3130109,-0.6924224,0.782708,-1.7087172,0.4073362,-0.539982,0.7446774
TAAR5,-0.3953806,0.1712677,0.4891906,-0.5955685,-0.3738816,-0.9094302,0.4945999,0.137618
TAAR6,0.5023761,-0.1598498,1.0799458,0.1341408,-1.0388199,-2.7642295,,0.8340137
TAAR8,-0.1248112,0.8357238,0.7556006,0.4510165,-0.9691669,0.4164771,,0.0051899
TAAR9,,,,0.0100207,1.6387201,,,-0.1332414
TAB1,0.7966817,1.3228873,0.147777,0.4952837,-0.0537466,0.1717862,0.6157735,0.4475088
TAB2,-0.9562744,-0.1541924,-1.38099,0.1892921,0.2324128,-0.1479282,0.5482097,0.8563189
TAB3,1.7314951,-0.3987441,0.8728911,-2.7476906,-0.4246804,-0.9581206,-0.1270553,-0.0387305
TAC1,1.5937131,0.1470464,0.8448237,0.2567325,0.0106832,-0.3227514,,0.1879259
TAC3,1.0823219,-0.2129636,-0.4202397,-1.0111129,-0.281998,-0.7811628,0.1067047,0.8617337
TAC4,-0.1512987,-0.8417555,-1.5828209,0.1654899,1.4334642,0.4261768,,0.7785107
TACC1,-0.2465052,-1.967406,-0.299298,-2.3685458,-0.4313947,0.3360681,-0.115573,-0.0476648
TACC2,1.3304429,-0.2322875,-1.008435,0.4189162,-0.5706378,0.4477214,1.0475,0.6332386
TACC3,-0.3440358,0.2953251,0.9450063,-0.8528737,-0.7764656,-0.7248675,0.4058174,-1.0637038
TACO1,-0.8321157,1.8890568,1.1867863,-0.3062,0.2238683,1.0693132,-0.5076864,-1.2915364
TACR1,-0.5764211,-0.3280983,0.5953445,1.4117138,-0.0303217,-0.0694966,-0.1488954,1.7199442
TACR2,0.9226929,-0.249658,-0.2162594,0.2067541,0.7465196,-1.7137487,0.7654875,-0.5857585
TACR3,0.6720079,1.0659872,-0.1539336,-0.0293502,-0.0831794,0.653248,-0.4032273,-0.5857585
TACSTD2,-0.4070372,-0.3098463,-0.3531786,1.9576117,2.0435176,-0.2730832,-0.8024603,-0.3029531
TADA1,2.0478903,-0.276501,0.8003778,0.7255603,0.3565667,-1.5022158,1.367423,-6.5607052
TADA2A,0.7041857,0.4072311,0.325513,0.1283184,-0.4231637,-0.0417915,-0.1647698,-0.3657362
TADA2B,1.5510101,0.3117068,-0.3330395,2.5768959,-0.9512885,-2.3868445,0.2783786,-4.425494
TADA3,0.7596869,-0.228228,0.0640444,2.8976674,-0.2589019,0.6975117,-0.8504398,-2.9158036
TAF1,1.7009069,-1.570315,0.1387744,-4.5034631,-0.8908241,-0.2143948,0.3181764,-3.3853609
TAF10,-0.3316611,-1.4514533,-1.5566345,0.4476954,-1.4845793,0.1628549,0.049652,0.8062801
TAF11,-1.4289267,0.7358597,0.4188577,-0.2208303,-1.1737266,-1.8642006,-1.8241692,1.7035158
TAF12,-1.554735,1.5145612,0.6166547,3.1200488,0.8342798,-3.5042762,,-0.6790078
TAF13,-1.4503547,-2.9749937,-3.3296911,-0.5508096,-2.0302521,-0.1764826,,0.4788011
TAF15,-0.7934797,-0.8771599,0.1064035,0.2452355,1.2971288,-0.7587533,0.1250378,-0.202441
TAF1A,-3.4586663,-1.9172488,-3.0432747,-1.6769084,-1.3795215,-0.3024271,0.8225447,-0.3979983
TAF1B,-1.5974766,-1.3898741,-1.949574,-0.8161749,-0.6762775,1.4496334,1.8339502,-2.061182
TAF1C,-1.5940181,-0.6099043,0.1236553,-0.5369398,2.6692372,-0.2832494,-2.4564942,-0.9917279
TAF1D,-0.6363068,1.0117668,-0.6898098,-0.183472,-2.6844262,-2.6194758,,-0.4634298
TAF1L,-0.3743288,0.1435742,-0.4699108,-0.3260443,-1.286279,-1.1514112,,0.3367133
TAF2,-0.955495,-2.8612555,-0.0677608,-0.9680807,-3.0578455,0.2082028,0.3323159,-3.1050909
TAF3,-1.7118302,-0.0456184,-1.2972739,-1.3648187,-1.5746488,-0.9244482,3.1750206,-0.2799565
TAF4,-0.4614808,-0.6197507,0.0720701,0.4722483,-2.4075452,-0.1577622,1.1571492,0.7982863
TAF4B,0.2109368,-1.0525004,-0.6796533,0.5076683,0.1743872,-0.3024271,1.1263156,-0.6738771
TAF5,-0.2008154,0.6891268,-0.967204,2.4939216,1.2574373,1.3395427,-0.8652225,0.1354691
TAF5L,1.6122218,1.5688593,-0.1154728,0.6199084,2.3413307,-0.0795156,-0.9667561,-3.5764371
TAF6,-0.5305716,-1.3786853,-1.5322257,-0.0361377,1.1799649,,-0.227212,-0.6157652
TAF6L,1.0391741,1.3747678,-0.841124,2.5229716,-1.2116113,-0.9376904,-0.1949691,-3.220477
TAF7,-0.2451813,-1.69831819999999,0.663688,-1.4266561,-4.2552561,1.2236238,0.5714925,0.0210888
TAF7L,0.2184581,-1.4299719,-1.1566574,0.1209773,0.5090097,0.0703191,-1.3441966,0.3666969
TAF8,-1.6167598,-0.918016,-0.6739932,-3.0578455,0.2410072,0.2179551,-1.735842,1.5716221
TAF9,0.5375413,0.4779253,0.3036298,0.696916699999999,-2.8096381,,,-0.4750652
TAF9B,0.9659945,-2.58413,-1.9650523,0.964042,-0.4435356,-2.7642295,,0.7162458
TAGAP,0.0345655,0.8416656,1.6657949,0.0663261,1.0783211,0.2082028,-0.0663361,0.6646413
TAGLN,0.4758017,0.9569775,-0.3056497,0.674326,2.1827971,0.4757522,2.3904434,-2.0628605
TAGLN2,-0.7269016,-0.9378102,1.0681642,0.3617518,0.3418967,-0.9094302,,-0.0169858
TAGLN3,2.3645197,-0.4441232,-1.1407467,-0.6729063,-0.7323858,-0.3918009,1.4691405,0.6149808
TAL1,-0.0674078,-0.0560644,0.8812557,0.0273238,0.9582713,-0.0148852,0.5740274,1.0306122
TAL2,-0.1544274,-1.4564274,-1.2530851,-1.0767027,-0.9684301,0.7823758,,-1.4681359
TALDO1,1.2944454,0.8532363,1.6148218,-1.2996584,-2.4576834,-0.8284501,-0.5778309,-1.3484537
TAMM41,0.085668,-1.0855526,-1.2242576,0.6236799,-1.514842,0.4665231,-2.1164805,-0.5996799
TANC1,0.8284222,-0.402323,0.2053003,0.1947713,0.867852,-0.6627828,2.0191268,0.854657
TANC2,0.2695993,0.6133876,1.3901261,-0.4791877,-1.0271362,-0.5778655,-0.0832926,0.4365567
TANGO2,1.4133829,1.4442447,-0.1928831,0.4035559,0.4331353,0.5798084,0.4882513,1.0306122
TANGO6,-1.2727184,0.2591979,-1.4292411,0.4001489,0.8821788,-1.3216331,-1.4313141,1.3112679
TANK,0.5219818,-0.5308023,-1.8107119,0.4722483,0.7280448,-1.1871688,-0.9708392,1.0058005
TAOK1,1.8282116,-0.9630993,-0.964538,-0.6981958,-0.0293502,-3.5951957,-1.3823125,3.4470639
TAOK2,1.0188942,-0.3012047,0.2965177,-0.9572641,-0.6717107,-0.1953653,0.506802,-0.4867467
TAOK3,-1.397897,1.5490978,-0.9421815,-1.0144342,0.5060141,-1.3995929,0.9501362,0.7233999
TAP1,1.79532,-0.4799806,0.9198704,-0.2092874,-0.7622441,-3.3063085,0.5399489,-0.0615107
TAP2,-0.0718391,0.7040767,0.0580455,1.27962,0.9467943,0.4073362,-0.6863142,1.6979896
TAPBP,0.9605138,-0.4223307,0.021531,0.5724678,-0.1975643,0.2082028,-0.7095273,-0.8783889
TAPBPL,0.8127459,0.6233474,0.9245539,-0.1392759,0.0593848,1.0489013,-0.6488384,1.5308103
TAPT1,1.3883468,0.3188631,0.1339024,1.3113054,0.0423626,-0.3722018,-1.0988412,-0.0033275
TARBP1,-0.2311328,-0.4580921,-0.0566889,-0.9499268,0.2962173,-0.9581206,1.0535175,0.4918623
TARBP2,-1.671082,0.0428819,1.4256195,-0.3906485,-0.0503231,-0.0897431,1.7471577,-1.9307761
TARDBP,1.0480903,-0.4904861,-6.0672763,-1.9334219,-2.9607353,0.0231751,,3.4213218
TARM1,0.2614834,-0.6167522,0.0640444,-0.5501482,1.0451116,-0.1764826,-0.1442306,-1.0228973
TARP,,,,-0.5472903,-0.7532897,,,1.6323806
TARS,0.3252944,-1.8203577,-4.1363197,-1.0307961,0.3159636,0.099671,0.5332837,-1.7351168
TARS2,-1.0292118,-0.9680661,-2.58413,-3.5953564,-2.3339665,1.5429333,1.0008054,0.3919813
TARSL2,0.710961,-0.6512796,-0.9336403,0.5104854,0.294465,-0.6110526,0.6243224,0.9387191
TAS1R1,0.6720079,-0.681863,-0.3543099,-2.0284024,-1.2327708,-2.7198904,-0.2703864,0.3461134
TAS1R2,0.3849343,-0.1648872,-0.4704965,1.0902006,0.4653747,-1.5603151,-0.1103189,0.3606569
TAS1R3,0.4633341,0.3836703,0.6265702,0.0952526,-1.2649123,0.4164771,-1.1010888,-0.7080882
TAS2R1,0.6728375,-0.0350341,0.902291,-0.6245485,1.108599,-2.4901169,0.191192,0.0710773
TAS2R10,0.7015561,1.2651503,3.0841112,0.5511266,-0.174908,-0.9094302,,-1.6354794
TAS2R13,-0.1319716,0.0644944,1.0474587,0.0977512,-0.6816086,-2.2533224,,0.2484336
TAS2R14,2.5960768,-1.3380941,-0.4649856,0.3894683,-0.525777,-1.6363369,,-0.1615381
TAS2R16,0.0201554,0.9340625,0.6478621,-0.0543709,0.2912048,0.3543177,,-0.2136868
TAS2R19,2.0788852,3.1192829,0.0297659,-0.7551984,0.4785708,,,-0.9847298
TAS2R20,1.3366993,1.3937294,1.1438418,0.8296232,0.9958719,,,-0.3484643
TAS2R3,0.3401757,-0.8218475,0.0499836,0.7933464,-2.2695276,-0.3332892,0.6821913,0.5661373
TAS2R30,-0.9681192,1.3918742,-0.1044247,0.1283184,1.3130235,,,1.2013125
TAS2R31,2.0628543,1.1235172,1.0107673,-0.7680114,0.5084219,-0.1764826,,-1.1476275
TAS2R38,0.4568771,-0.4865981,0.9711997,-0.5196376,0.3378314,-0.3332892,,-2.1395597
TAS2R39,-0.7290321,1.8252805,2.6138541,-1.4667958,2.4816347,-1.1514112,,0.1711542
TAS2R4,0.7858129,0.8546287,0.7601334,2.3654117,1.2386075,-0.5778655,1.7272503,1.5453302
TAS2R40,-0.1116855,1.0265954,0.7531257,-1.6056022,-0.2972637,0.8003915,-1.6064573,0.1048745
TAS2R41,1.1720949,-1.7818465,2.7361185,1.4611654,2.2533764,-0.8166494,1.0443949,0.1085653
TAS2R42,1.2848281,-1.5800137,1.976472,-1.1790585,-0.5296412,-0.2050172,,-0.9299676
TAS2R43,3.1120584,-0.3807876,0.0640444,-0.0311299,0.066961,,,0.1685968
TAS2R46,0.1997889,2.4529016,1.397371,-0.6690702,0.3214633,,,-0.9588862
TAS2R5,0.6949972,1.6941942,1.1012582,-0.2026988,-0.9102329,0.4833623,0.5225759,0.4393289
TAS2R50,0.8103603,0.6418498,0.6665223,-0.1066826,-0.1105505,-1.2106423,,-1.1922705
TAS2R60,-0.6508983,1.0704304,1.5332826,0.8894344,1.0210253,0.2351651,-1.9668931,0.622467
TAS2R7,0.9704446,-0.3350232,0.4137839,0.1577813,1.1646262,-1.2106423,0.9512952,-0.1107772
TAS2R8,0.7865364,-1.5084137,-1.281855,-0.0387589,1.3014474,-1.6554906,,0.8068863
TAS2R9,1.2891363,-0.1685011,0.4047009,0.4843713,0.1321854,-0.3525178,,0.5910365
TASP1,-0.1496497,0.4397674,1.4782531,0.652763,0.0211023,0.0032903,0.4153056,2.6136485
TAT,0.1435051,-0.1344625,0.3857137,0.0446774,-0.6051027,0.9487394,-0.5907145,0.1822225
TATDN1,-1.5599801,-0.1068893,0.3837666,0.1516208,-0.2136322,-0.532446,,0.60431
TATDN2,-0.1638009,-0.1460091,-0.6828426,0.1516208,-1.1933607,-0.6741116,-1.1979508,-0.4226785
TATDN3,-0.0336367,-0.3477988,-1.3283092,0.5683542,-0.4365337,-0.3525178,-0.0579503,0.6443884
TAX1BP1,-0.2703109,0.7065793,-1.2274415,-0.0139777,-0.4113133,0.3171764,0.895385,-1.5604564
TAX1BP3,1.7968896,1.2391728,-0.295665,0.492318,0.8252094,0.3812544,-0.6202663,0.0801592
TAZ,-0.1242812,0.1944994,-1.7209299,-0.2239698,-0.5208343,-0.9810163,0.557195,0.0421982
TBATA,-0.499323,-0.6680778,0.6329001,-1.3076089,-0.2243865,-0.1953653,0.6621838,0.6636075
TBC1D1,1.1652373,0.5570612,-0.1333118,0.8163181,1.4950711,-0.9931297,-1.1211943,-0.2344444
TBC1D10A,-0.1781156,-0.0301765,-0.1449296,-0.3580881,-2.8865697,0.0703191,-0.889259,-1.5576391
TBC1D10B,0.2670432,0.8955786,-0.8682148,1.1195424,-1.0537679,0.0892236,-0.2153248,-2.0832817
TBC1D10C,-1.1671903,0.1895318,1.1004479,-0.0573659,0.7402638,0.0515612,-1.1686621,-0.6410277
TBC1D12,0.5721388,0.7476636,0.1033785,0.8390863,0.6902759,-0.9581206,2.3966694,0.9626399
TBC1D13,-1.1512691,-0.2525277,0.688519,0.458806,0.7582129,1.0489013,0.7782224,0.8890774
TBC1D14,0.0157459,-2.0192294,0.0565643,2.659481,0.794641,-0.2930095,-0.9830486,-0.2151288
TBC1D15,0.5177213,1.0357991,2.0709098,-0.2208303,0.8225761,0.0431043,0.2235454,0.3691259
TBC1D16,-0.249749,0.5709728,0.0499836,-3.624846,2.0887454,0.828369,-1.0314984,-0.7153186
TBC1D17,0.6447054,0.4161436,0.7301896,-1.0699957,0.2410072,1.1677793,0.9366244,-0.8149123
TBC1D19,0.7712099,0.1570416,1.1022738,-0.1556003,-0.1999765,-0.7248675,0.2495886,0.1294511
TBC1D2,0.4149834,-0.4211586,0.5452181,-0.316939,-0.1436697,-0.0504651,-0.0165343,-0.3974067
TBC1D20,0.8249982,0.4232888,-0.806913299999999,0.2482707,-0.1233367,-1.2244045,0.1575655,0.073093
TBC1D21,0.562093,1.3128207,0.671926,0.2593893,-0.5060049,0.3978713,0.108977,0.7907891
TBC1D22A,-1.091967,-1.0345397,-0.4497943,-1.1756712,-0.9253366,-0.3525178,0.726747,-1.3921604
TBC1D22B,-0.0278848,-0.2235741,-0.3578839,-0.0596578,0.2912048,-0.6962113,0.3484698,-1.0741042
TBC1D23,-0.5276263,-0.6187277,-1.502549,2.2593892,1.4491571,0.5375362,-1.5364114,1.4114137
