GeneID,CRISPRn Viability Z score (olap and talaz screen),CRISPRn Drug Effect Z score (olap screen),CRISPRn Olaparib sgRNA Drug Effect Zcount,CRISPRn Olaparib Gene Rank,CRISPRn Drug Effect Z score (talaz screen),CRISPRn Talazoparib sgRNA Drug Effect Zcount,CRISPRn Talazoparib Gene Rank,CRISPRi Viability Z score (olap screen),CRISPRi Drug Effect Z score (olap screen),CRISPRi Olaparib sgRNA Drug Effect Zcount,CRISPRi Olaparib Gene Rank,CRISPRi Viability Z score (talaz screen),CRISPRi Drug Effect Z score (talaz screen),CRISPRi Talazoparib sgRNA Drug Effect Zcount,CRISPRi Talazoparib Gene Rank
HECA,0.729719302510085,-0.794047667978638,0,3369.88801525111,-1.1382659689736,0,2590.97874290716,1.13527651774829,-1.28597568590854,1,4671.07299456962,1.20036514778832,-1.74886786200892,0,3297.48936778118
ATP5O,-5.40591527133789,-1.61464464854836,0,3595.89266174986,-3.35850216986222,1,1196.67524056968,-8.75118675538415,-8.07239948600178,4,68.6404315315647,-8.71802123897001,-1.74791226834599,0,1890.66083103643
TMEM14E,1.28510258404663,1.58306758643927,0,16148.2950869831,-0.298103047205051,0,5855.88257825969,1.46751380985807,-1.23761041349696,0,2780.21927897861,1.86227707535666,-1.7464678352173,0,3083.99716449031
RPL7A,-4.78592286534118,-1.8047398171178,1,2207.9863965503,-3.96155340505417,1,492.222983177978,-21.2067840562383,1.28523665019142,1,16165.8423822979,-18.2391163953093,-1.74541024235087,2,1955.23432211619
MOGAT3,0.892037335698129,1.03468110144493,0,11913.5058676326,0.233174202579071,0,8741.12424492292,0.810279325862524,-0.398530147994763,0,6320.47124984416,1.08665203701429,-1.74486354823589,0,2366.81099238428
SMG5,-5.1030732988261,-1.16172065794454,1,2953.31448217286,-0.844118192812794,0,4720.50135962181,-10.0519806936159,-3.27081448671289,2,1312.61182742421,-10.1453037249412,-1.74457808560632,0,2090.84789448733
COX5B,-5.5039132369252,-1.93992348586246,1,2653.10962758514,-1.55958053571354,0,3559.59153195491,-4.71514898750142,-2.15380014031559,1,2811.28489664902,-4.16734634707975,-1.74433174133262,0,3351.46992541717
ADD2,-0.584249000039789,3.32041210802991,0,6293.74177772794,4.85952789554382,0,11646.3296860158,-1.14342687509141,-1.5564419499052,0,1192.12962345751,-1.57009397976445,-1.74408574410366,0,2802.7225627592
FDXR,-11.4889429340678,-4.2006950934454,3,550.427788393292,-5.32784105088472,2,561.115294315409,-1.42213394333603,-2.84018184538996,1,572.860917708105,-2.3614179488816,-1.74330386262437,1,1756.08547443714
ERGIC1,0.409768722713677,1.97719435883152,0,16406.5626961884,-0.506724752481393,0,6242.79519864488,-0.80002211097941,0.463081916715112,0,10812.6010177872,-0.795800239547601,-1.7427524895572,0,1559.8694688613
NXPE2,1.14103511188608,0.853505604194875,0,12100.3912524445,0.487500291798237,0,12593.2743431798,-0.0838063652739255,0.525322409937179,0,12370.8229277511,-0.69676608776012,-1.74214117242633,0,3159.89452443302
PCDHGA3,-0.0339989283870688,0.377837811053738,1,12463.30892532,2.60137709080958,0,17260.403726227,-1.03587861156049,0.95584087588995,0,13894.3343991808,0.246172240447606,-1.74051946962459,1,1690.81509180106
ENOX1,1.2955978914617,1.07158470021149,0,13235.4094315315,0.283573525176694,0,11705.8819066012,0.348543505312746,-5.29919702860182,2,223.360928250357,-0.991918491642508,-1.74010690736213,1,4211.93106928171
AFTPH,0.29411681709095,1.17135108512697,0,6685.44840743651,3.0131593086747,0,15049.1778379038,-3.79882662292856,-3.45557910757076,1,618.697048667318,-5.36211056813346,-1.73931843225826,0,2305.67521133266
GNG13,1.04908190676788,0.364065956447753,0,4315.59026485784,0.468225882034938,0,7045.54474440042,-1.16208414123034,0.0367613155605482,0,8295.85653831274,0.336105016126384,-1.73917133266435,0,2697.36792798488
EXOC7,-1.23748283279246,-0.366872022163213,0,9071.567752679,-0.272293016058663,0,9452.6395871681,-9.84118716873265,2.48325696918887,0,18153.1074928285,-10.0588840416793,-1.7373508054496,0,2252.38001194632
PPIG,1.9734101756877,-1.20464223983137,1,1657.2403628177,-1.34704056377139,1,1765.83018349015,1.62421199648199,-2.65473954798353,1,611.600320010189,2.21765232749076,-1.73582937490419,0,4243.53294541794
PTAR1,-7.90681227721629,-2.37204933393637,1,1327.67290505819,-0.584660074152411,0,5460.41881895774,-0.274427789363015,1.40332854951012,0,13601.9658822104,-1.17205237083154,-1.73476471771569,0,4154.35074837089
CETN2,-0.698092960858588,0.844218482786122,0,13521.4991324894,-4.41170575347836,2,632.526952456952,-1.15056851202804,-1.0809799309608,0,5866.74674979065,-0.976348981687788,-1.73372870053858,0,3018.81367743289
DCST2,0.748177126443242,0.535091118089821,0,10251.657966906,0.373543542444016,0,10513.5690358566,-1.57147575875306,0.149478668745911,1,4862.820777259,-1.82896666026065,-1.73214033806356,3,4778.3044637936
TREML1,0.516059021021493,-0.306572209418291,1,8409.68419222218,-2.04551759215249,1,2559.39372142826,-2.25091325175152,1.67608653676821,0,13105.8782749686,-1.86456462435211,-1.73208282755764,0,2431.7957324411
TTLL11,-0.565935703191327,1.48382670828031,0,16413.7286580294,0.48624304538849,0,11205.7888387968,-0.572707926096916,0.974825137340097,0,15214.9416884714,-0.686781319606161,-1.73182540075372,0,3332.0468351228
WDR96,0.0599025408606867,2.3691274074912,0,17410.428884943,-0.919132178119106,0,3172.25938234489,-3.19984861431485,0.3841816255183,0,10734.1210885718,-2.23952990697163,-1.73126757162734,1,4984.86868720011
SFT2D3,-1.53405179624344,0.937089474496851,0,14193.6806442224,0.329704902060344,0,8387.06779490839,0.626000531122545,-0.806857718260333,0,4218.72048414678,0.52424047406396,-1.73124885472057,0,3074.24564704282
TNPO3,-8.30493498958415,0.820854736263779,2,4164.43274290333,-0.537838744947328,0,6356.20435406445,-15.7103870588547,1.73076062817432,0,15749.9122701044,-17.9844805879332,-1.7303779022124,3,2221.91688317903
IQSEC1,0.309524455286681,0.572563892527817,0,11193.8017168084,0.153203329656731,0,8787.75424902784,-0.664986518092422,0.675166950530591,0,11651.9146245015,0.500435732589746,-1.72865415287898,0,1718.28368149336
GCKR,0.737214779635991,-0.373976621771461,0,5618.21047755036,-0.780945089863524,0,2448.62306991407,-0.497385964597586,-0.698544168401241,0,3797.30478503888,-0.753161513728048,-1.72715663037651,1,1330.05566314984
GDPD5,0.172537796070945,-0.524248906351897,0,4992.36369905218,0.09314993924555,0,8874.27147103426,-7.67300437564064,1.05997830767739,0,14809.8025807704,-7.43481547322391,-1.72604754818576,0,4982.73256383007
ARF1,-6.19363083728213,-0.241648083322255,1,5540.69076956157,-1.7655435537342,0,1674.22937804354,-3.22545829801185,-0.178396497599965,0,8429.73581706751,-4.3673855013508,-1.72465263904405,1,2276.13765906838
CCDC93,-2.61131270392119,-1.27104932421165,1,4698.7976736523,2.02336103286849,0,13254.6316267634,-9.86673194177029,-0.121140787950309,1,10805.2341697329,-11.3727720979673,-1.72406806926926,1,2455.10432011636
STK32C,0.453508855246838,0.600492919205697,0,11250.4309401738,0.0310272515921101,0,8207.71951202006,-0.83323962631401,-0.620151584783523,0,4334.36815701394,-1.4381517952031,-1.72281605194567,0,2416.16759524049
PTPRN,0.994078258451692,-1.1784697916763,1,4553.86260111321,0.826894127842282,0,14289.1265572288,1.12968822511197,0.142132884063849,1,9529.85290329791,0.382252938479467,-1.72200431701741,0,3791.13642552378
PRC1,-6.80221537400237,-2.81379197621887,1,911.437963249643,-2.50953401568269,2,1936.01812138685,-7.14533347414531,-2.31339817800069,1,2359.34273159721,-8.622442479995,-1.72141181173813,0,2316.67493550752
SBNO1,-10.2692892808367,-0.619347559165861,0,2695.4409915334,0.754050650462848,0,14877.998736918,-6.74519455794085,-1.73750213973004,1,2848.38343879203,-8.06386897143949,-1.72136785022099,1,2871.04212006482
GCN1L1,-2.63229204764037,-2.81546289539146,1,905.728595322636,-3.25901228012635,1,790.721052940772,-5.53024103553153,-0.00688149906150428,0,10932.6239005977,-7.4621570825658,-1.72113256372849,0,4709.86881067695
MFN2,-10.9596458364995,2.8852889532525,0,17465.1450809376,1.32318349662687,0,15518.1968959389,-0.468795925220164,-1.32148321116378,1,2693.18604781996,-1.20052665190607,-1.7210832468567,0,2722.71050407001
RTCA,0.248218871832191,-2.9471079923342,1,1737.35648823126,-2.41763007333314,1,2090.09410838195,0.372871811332217,1.29028337518625,0,16001.6186397487,0.615747362767145,-1.72097318231973,1,2255.20719757615
PIGT,1.65919477562562,1.22071703060957,0,14595.1860216009,0.0365486537758552,0,9610.68115222962,-1.95237850353381,-0.953201771793134,0,4010.98222326476,-2.30373092995857,-1.72019616214875,0,1555.29937460969
CDC5L,-7.96694853889937,-4.570945875553,2,783.300403907231,-2.10096790848603,2,3395.43499176094,-22.8478301612195,-3.47897064934759,2,3570.20104007942,-22.5073870503966,-1.72018838394968,2,2354.75714428072
EFS,1.0743956056464,0.438659273102689,0,10488.3712376325,1.21332105425289,0,15591.8692263064,-0.265988216003593,-1.12873355713812,1,2299.23355104516,-0.161150537178226,-1.71914831287217,0,1683.65684472218
CDCA3,0.0727887993206859,-0.566276057899643,0,6337.94822551597,-1.67269010044111,1,3073.70358729509,-1.55272362771633,1.58843658799957,0,12559.7811518455,-1.9722235539421,-1.71909242101884,0,2996.77556565677
WDR52,0.702580605208062,0.209090411106504,0,7881.83640334613,-0.272981756275531,0,6814.29951995502,0.76620838718613,-1.17939616327095,1,5165.7847014744,0.627142393507681,-1.71738517500006,1,3554.94433971973
NRXN3,0.268598610885696,1.11354079708685,0,11278.9776146773,0.783936411210234,0,10152.90058276,0.741570790365596,0.0261038572486394,0,4308.10331821387,0.528718252348658,-1.71716210807447,1,2833.76266073043
ITGA11,-1.31301634359323,0.298975717289377,0,8352.79975747701,2.37833918770346,0,15638.3313230098,-0.808828171277619,-2.65765021098458,1,528.863557589375,-1.47029694289111,-1.71667641986377,1,2451.48900379155
PHTF1,0.10691064010072,-3.00034675768759,1,1555.05893911966,-1.9859568209075,2,4056.68394652094,-2.56428296254347,-1.85104550524344,1,3108.43209657048,-3.06891044081816,-1.71626871360732,2,1410.16948820198
CCNL1,-3.46995512409695,0.242752696815299,0,11498.8790555251,-1.84528030052038,1,1326.16273301237,-5.43801040732764,-1.57993183753643,1,4787.78140537874,-6.2105423996889,-1.71586257646381,0,2175.62425690656
DTNBP1,0.262116246748288,2.15482580833786,0,16740.881021449,0.284784311961006,0,8403.51346648984,0.481274979920292,0.618245636597434,0,11720.5612815115,0.219269590492207,-1.71538487665026,0,1374.59589226506
INTS2,-9.10893984621458,-1.47042027159521,2,3488.94731400287,-0.734453637147246,0,4826.14710045677,-28.8470957480678,-9.73627020938846,5,254.208490235938,-27.0355468211742,-1.7153250546179,0,3208.23162621725
CYP11B2,1.16812199431346,0.359192690466709,0,11337.7770385176,0.68489189744169,0,12326.9561289954,0.377264317316434,-1.52538470702735,0,1377.24213485971,0.02166038648104,-1.71464775905401,1,1522.42332743201
HIF3A,1.34898498298792,0.565234794776127,0,9279.22183374734,0.142780460811242,0,7916.22302094981,0.32939485072001,-2.77568143284756,1,845.39127614073,-0.184576477489962,-1.71442725205772,1,4528.00044026537
TAF6L,-5.46335725789562,1.85331717633274,0,16956.4100127269,-1.08751633715366,1,3459.66956496129,0.157013882402381,3.29371882017547,0,18662.5175486326,-1.41729030099987,-1.71370413749502,5,1148.21406166606
EIF4G2,-8.91473832638398,0.638410446358712,0,13965.0047868363,1.07296866349059,0,15350.3504591851,-12.3266625399412,-0.613449932022068,0,6342.75435364864,-15.2549121647239,-1.71214699447003,1,4183.41390081954
GCC1,-0.219039247665482,-0.741626980085379,0,1385.26845574009,-0.408293401795137,0,6051.71301354947,1.4094681362685,-2.22704751200934,0,673.434415327088,1.44687522933378,-1.7105412121884,0,2190.56447658139
RPF2,-10.8063749639054,-1.17593397274979,1,8651.27029329351,0.24611059390553,1,12621.1108162332,-25.451095370133,1.09071084304103,1,13899.0026565952,-26.4112707725645,-1.70980383618932,0,5460.77953116584
S100A10,1.53797504960767,-0.68500714293965,1,6075.94637838413,0.746780360260973,1,12511.3944735415,-1.75731193088117,-1.89750021451342,2,2834.83092679721,-2.99142157466208,-1.7089847787893,2,5731.08674324777
C1orf198,1.47726485471357,1.08669563663237,0,10063.8555103777,0.478842913195462,0,10050.6643486967,0.289202415770001,0.679845665930394,0,13690.7664728763,0.625833108562661,-1.70832325608213,0,4338.65311755331
TTC33,-0.670283992695577,1.73082563201384,0,16157.2135626915,-3.48521125195611,2,2030.76359247069,-3.65834205677635,-0.376516598883399,0,4798.39099230212,-3.23901707563088,-1.70788531312318,2,1953.97212555838
TIMM50,-5.07620886545168,-1.49373298939089,1,2551.26306055476,-0.212237691225264,0,5404.21355954539,-8.26773636583538,0.158336242414224,0,6619.62027269729,-10.1473596673832,-1.70751628056099,1,4340.88247934284
QTRTD1,0.714018775938269,0.0955627932969031,0,9308.7719720582,1.65998198819306,0,16751.5753276279,-0.230194416804242,0.103507433283064,0,7472.95790377733,-0.308563674288077,-1.70681526799419,0,1630.60993834568
AGR2,-2.3709646489011,2.88452079427204,0,14127.400582562,1.15671192792442,0,10476.4660510399,-1.17710830645258,0.130341315178129,0,11295.3232638583,-0.891361822184854,-1.70656313763134,0,1733.73608696533
MORN4,0.0510985821112628,-1.21513996876271,0,3274.42892282011,-0.728739075986227,1,5287.29890775815,0.29421262545881,0.803066648129956,0,10203.4386451248,0.770337716954927,-1.70624348188487,2,3949.42351304803
AADACL2,-1.06225352815594,-0.0142972468052958,0,7977.33852944624,3.75723169267459,0,15593.9363044141,-0.280822848879157,-1.59161828060096,1,3139.76404247453,0.58984953495361,-1.70518053853714,0,1877.63897969009
SETD2,-3.64657434418631,-0.672646409927593,0,6429.81992949973,-0.1468180500181,2,4938.2335344126,-1.55515878741385,1.80913904352744,0,17331.2317592283,-3.94201640164995,-1.70369344133075,0,1061.77289757926
TOP3B,0.880211948568943,-2.24449471391477,1,838.069768609565,-2.82227387709308,1,411.925772909927,0.274634229318465,-1.48251148518204,0,1960.63779916601,0.696324832968092,-1.70326338238966,0,866.07813886724
ZNF165,0.56227449419599,2.26062970723358,0,14696.1198855418,2.62842078220469,0,17284.4706022556,-2.51584078443953,0.407242654528814,0,11331.6460964509,-1.54047475987221,-1.7026515299643,1,1343.69959006422
ARL2,-12.675472057861,-6.2128523786411,2,763.877060067826,-4.92024998688537,1,803.189007357041,-23.7730576330912,2.49880875789839,0,17726.9229212394,-24.2652013535069,-1.70089556122597,2,6298.49454966672
NCKIPSD,0.522921634140021,-0.32797100597942,0,6080.44567600986,-0.849984590840403,0,2336.77640225666,-5.88784703841332,0.9212384791029,0,12328.8236602071,-5.33716038016237,-1.70014177946656,1,3077.24189112064
YES1,-0.619273522135903,3.33619359733863,0,15988.7271808631,2.59046279549473,0,16396.2437145557,-0.0188428385351564,-1.18595644033447,0,3081.37411727853,-0.721420780713617,-1.69986661076933,0,1469.3651291525
HMGN3,0.857541044654936,-0.373599593986775,1,7857.98393825344,0.563270101659928,0,13348.357195897,0.279458878705904,1.40676137566618,0,16865.8260756838,0.404298198828973,-1.6997761456498,0,1331.91338354515
ZMAT4,0.747258070238492,-1.09005001296329,1,2527.90359709225,-1.59804141063929,0,1599.90248884902,0.85566267728901,0.375689612727007,0,12481.3286984059,0.985683627422113,-1.69913096287855,0,1612.34644984594
NDUFB3,-5.38000950721756,2.4474857250027,0,6775.62521954565,-1.37322177865202,1,2930.83889517215,-1.16023932313651,-0.537932733811561,0,4878.70077031692,-0.717073845654572,-1.69851103406106,0,3104.01278434648
MAN1A2,0.188263121666536,0.420476442759427,0,7508.65319265687,-0.761168958301485,0,2794.7986977438,-5.21940454471318,-1.04309447074627,0,2977.36056840501,-5.86917208417316,-1.69711493585299,0,2672.8806756897
GPR18,-0.929016694232123,0.570410641031972,0,11891.2117500379,2.30045075125894,0,16673.3298883167,0.137943721167804,-1.96856014245016,1,2827.47736778113,1.01594588212965,-1.69695753682143,2,1256.95095467064
ELMOD1,2.50743991087871,3.27029326419397,0,15560.0614270379,2.87985042174156,0,15979.4982111938,0.400932511262178,-0.479206562786747,0,6985.68950513688,-0.38165675788288,-1.69682458850643,1,1057.20874273006
UNC119,-1.77297044420758,0.387420546364213,0,11151.5464578001,0.0339590475141636,0,9457.37473039176,-6.03642214150367,-2.91541714705529,2,2241.58005016887,-4.97348476371187,-1.69664282987713,2,5574.15999897475
SHISA4,-0.464511534008669,0.26409050953881,0,9869.49030862163,1.57441066295729,0,13777.4216539158,-4.13206438579777,-1.92648077391245,1,2265.08784199313,-5.04743606037693,-1.69608102573584,1,3803.66667436273
TRIP6,0.519563644389145,1.26004825513387,0,12486.2956925957,1.88977897607771,0,16644.6449719715,-0.586220745465825,-0.171766548452175,0,4883.87298482902,-0.175416696890662,-1.69556589689994,0,1284.72501961231
TRAPPC8,-9.01001710148979,-2.6429322646023,1,1705.04638636796,-2.65899433382961,1,1391.38723194631,-14.6387693169586,0.746022077660002,0,15156.9758245035,-14.7251726370347,-1.69442136110661,3,6470.85961726021
EFCAB2,0.710292482013283,0.126477984238448,0,9720.63967555162,-0.689793230693907,1,2062.38225752096,-4.60152676788726,1.42597330197479,0,11323.7197555902,-2.00325820296039,-1.69421595551257,1,2172.31695583758
PLXDC2,-0.623379017344155,2.25099933398001,0,11270.6960816781,2.29516331117345,0,11728.0470302116,-0.191637708600963,-0.411218247856296,0,3798.20891474379,0.0485212357470997,-1.69392862510744,1,3855.3679636517
MC1R,0.00657020687853363,0.933122823660416,0,9764.21913725912,-0.410386328296065,0,5614.69750769544,-0.702236450177912,-1.16369078143508,1,5628.23778787419,0.664419295573359,-1.69375545896223,2,2202.19047359075
IGLL1,-0.830420161198193,-0.866990281294931,0,4324.21772364098,-0.805708547019464,1,5341.16198681906,-0.279665328760658,-1.61268732884433,1,1863.57221179003,-0.077649582970609,-1.69299696060953,0,2015.22285503618
TTC21A,1.47608722560605,0.767628089067573,0,5627.65147411799,1.57109135554563,0,9977.43240326642,1.38136804378363,-1.37636030664376,0,3969.7201646136,1.49383852538098,-1.69243473913006,0,1622.04517189797
CCDC51,-2.53390650704262,0.991920455897081,0,12125.6218370898,-1.63612642522575,1,1775.01823534794,-3.45854213578591,0.164578380940891,0,8468.73005681987,-3.82899892960016,-1.69218497758201,0,1875.59192831147
LRPPRC,-6.21473453876228,-2.31999725856817,0,1700.81689367324,-4.16002309216498,2,943.215759325791,-10.7159011262,-4.55387756511042,3,336.519721950068,-12.0412937433832,-1.69168286128573,0,5672.84571862
GIP,-0.110490068189744,0.412659630780031,0,11689.2700295903,-1.02120688082277,0,3771.50984373267,-0.608619600051532,1.26237202515942,0,16444.6364825615,-0.390365959441896,-1.69113851742349,0,1722.97789519514
ANKK1,1.34764308571321,0.071002096085411,0,7067.6861711584,0.947022197807798,0,13094.4258781139,-1.71871191007478,-1.56893711019262,0,1661.87762332983,-1.34898625911443,-1.68998089675272,1,1518.23650439519
GPR137,-1.77846941875132,0.84779456962801,0,12696.4892741714,-0.561049490996408,0,6672.6784205971,-6.49004092190074,-2.96698887296844,3,2431.75647261888,-6.39922070815387,-1.68977562920579,1,3647.21126362631
CREG1,-0.622870718696726,-0.0278774470675183,0,9082.45934266637,0.113729871138595,0,10366.8649083612,-6.00725415396937,2.24915777100752,0,17898.5339751668,-7.52721079740672,-1.68889051360807,0,6610.06197983787
